Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
182,12076,624,"[[182, 251, 3255, 12076], 0.6508700000000001, 120, 4, 'Success']","[[182, 251, 3255, 12076], 0.6508700000000001, 120, 4, 'Success']","[[182, 251, 3255, 12076], 0.6508700000000001, 120, 4, 'Success']","[[182, 10169, 3255, 12076], 0.66835, 114, 4, 'Success']","[[182, 251, 3255, 12076], 0.6508700000000001, 120, 4, 'Success']","[[182, 251, 3255, 12076], 0.6508700000000001, 120, 4, 'Success']","[[182, 11837, 167, 12194, 1579, 4692, 9608, 12076], 0.01808, 248, 8, 'Success']"
12067,6643,8374,"[[12067, 12157, 21, 6643], 1.00837, 120, 4, 'Success']","[[12067, 12157, 21, 6643], 1.00837, 120, 4, 'Success']","[[12067, 12157, 21, 6643], 1.00837, 120, 4, 'Success']","[[12067, 855, 6451, 6643], 1.6748, 120, 4, 'Failure']","[[12067, 12157, 21, 6643], 1.00837, 120, 4, 'Success']","[[12067, 12157, 21, 6643], 1.00837, 120, 4, 'Success']","[[12067, 167, 4482, 6090, 6685, 6643], 0.7191799999999999, 190, 6, 'Success']"
1978,4311,19045,"[[1978, 855, 4311], 3.809, 80, 3, 'Success']","[[1978, 855, 4311], 3.809, 80, 3, 'Success']","[[1978, 233, 3292, 4311], 1.88546, 94, 4, 'Success']","[[1978, 855, 4311], 3.809, 80, 3, 'Success']","[[1978, 855, 4311], 3.809, 80, 3, 'Success']","[[1978, 855, 4311], 3.809, 80, 3, 'Success']","[[1978, 855, 6876, 167, 6722, 12325, 3292, 4311], 0.13332, 254, 8, 'Success']"
10028,2615,279230,"[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']","[[10028, 233, 2877, 2615], 2.3376900000000003, 114, 4, 'Success']"
547,4758,1722895,"[[547, 18, 7021, 4758], 123.32567, 500, 4, 'Failure']","[[547, 2938, 6792, 4758], 431.74983000000003, 500, 4, 'Success']","[[547, 2223, 11, 251, 4758], 44.072630000000004, 540, 5, 'Failure']","[[547, 321, 11207, 12574, 4758], 20.95186, 540, 5, 'Failure']","[[547, 2938, 6792, 4758], 431.74983000000003, 500, 4, 'Failure']","[[547, 2938, 6792, 4758], 431.74983000000003, 500, 4, 'Failure']","[[547, 507, 174, 173, 141, 11, 251, 4758], 131.74615, 616, 8, 'Success']"
6090,3134,41834784,"[[6090, 3520, 3134], 31166.91408, 80, 3, 'Failure']","[[6090, 3520, 4784, 3134], 83701.94559, 224, 4, 'Failure']","[[6090, 3520, 6413, 6418, 613, 56, 177, 321, 3134], 98702.89977999999, 298, 9, 'Failure']","[[6090, 5307, 321, 3134], 85.66961, 120, 4, 'Failure']","[[6090, 3520, 4784, 3134], 83701.94559, 224, 4, 'Failure']","[[6090, 3520, 4784, 3134], 83701.94559, 224, 4, 'Failure']","[[6090, 3520, 4784, 3134], 83701.94559, 224, 4, 'Failure']"
2877,6504,9,"[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']","[[2877, 6504], 0, 40, 2, 'Success']"
3036,8561,26,"[[3036, 2537, 609, 6814, 9621, 8561], 0.00598, 194, 6, 'Success']","[[3036, 2537, 609, 6814, 9621, 8561], 0.00598, 194, 6, 'Success']","[[3036, 12315, 795, 8561], 1.0270299999999999, 218, 4, 'Success']","[[3036, 3183, 32, 795, 8561], 2.0145, 258, 5, 'Success']","[[3036, 12315, 795, 8561], 1.0270299999999999, 218, 4, 'Success']","[[3036, 12315, 795, 8561], 1.0270299999999999, 218, 4, 'Success']","[[3036, 9401, 12325, 167, 11178, 6814, 9621, 8561], 0.00266, 258, 8, 'Success']"
6755,11455,589,"[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 855, 9524, 11455], 0.1188, 120, 4, 'Success']","[[6755, 6980, 8642, 9470, 9524, 11455], 0.05048, 200, 6, 'Success']"
402,689,3470,"[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 383, 12325, 689], 0.38517, 114, 4, 'Success']","[[402, 314, 11837, 12325, 689], 0.002, 236, 5, 'Success']"
