Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10080,8099,648,"[[10080, 7218, 21, 8099], 2.9476500000000003, 224, 4, 'Success']","[[10080, 7218, 2, 2654, 8099], 2.0096499999999997, 242, 5, 'Success']","[[10080, 7218, 21, 8099], 2.9476500000000003, 224, 4, 'Success']","[[10080, 7218, 21, 8099], 2.9476500000000003, 224, 4, 'Success']","[[10080, 7218, 21, 8099], 2.9476500000000003, 224, 4, 'Success']","[[10080, 7218, 21, 8099], 2.9476500000000003, 224, 4, 'Success']","[[10080, 7218, 8301, 137, 12325, 3093, 12157, 4816, 8099], 1.94465, 428, 9, 'Success']"
3682,6851,4835,"[[3682, 600, 32, 6851], 8.251069999999999, 224, 4, 'Success']","[[3682, 600, 32, 6851], 8.251069999999999, 224, 4, 'Success']","[[3682, 600, 2654, 2, 1778, 6851], 1.9865000000000002, 178, 6, 'Success']","[[3682, 600, 32, 6851], 8.251069999999999, 224, 4, 'Success']","[[3682, 600, 6010, 32, 6851], 3.42718, 264, 5, 'Success']","[[3682, 600, 6010, 32, 6851], 3.42718, 264, 5, 'Success']","[[3682, 600, 6010, 1559, 12325, 3292, 6020, 6862, 6851], 1.01934, 294, 9, 'Success']"
12637,11280,63603,"[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']","[[12637, 3957, 2877, 11280], 1.0636, 120, 4, 'Success']"
5844,220,248470,"[[5844, 32, 220], 124.98653, 184, 3, 'Failure']","[[5844, 32, 220], 124.98653, 184, 3, 'Failure']","[[5844, 32, 167, 220], 125.23512, 214, 4, 'Success']","[[5844, 32, 12325, 220], 124.98653, 218, 4, 'Failure']","[[5844, 32, 220], 124.98653, 184, 3, 'Failure']","[[5844, 32, 220], 124.98653, 184, 3, 'Failure']","[[5844, 32, 6722, 12325, 220], 124.98653, 258, 5, 'Success']"
8269,12913,1002502,"[[8269, 321, 12325, 12913], 27.00253, 114, 4, 'Failure']","[[8269, 321, 12325, 12913], 27.00253, 114, 4, 'Failure']","[[8269, 321, 12325, 12913], 27.00253, 114, 4, 'Failure']","[[8269, 445, 6722, 12325, 12913], 27.00253, 154, 5, 'Failure']","[[8269, 321, 12325, 12913], 27.00253, 114, 4, 'Failure']","[[8269, 321, 12325, 12913], 27.00253, 114, 4, 'Failure']","[[8269, 445, 6722, 12325, 12913], 27.00253, 154, 5, 'Failure']"
9779,137,20885941,"[[9779, 32, 137], 10423.08456, 184, 3, 'Failure']","[[9779, 32, 137], 10423.08456, 184, 3, 'Failure']","[[9779, 32, 321, 137], 10444.98142, 224, 4, 'Success']","[[9779, 6059, 107, 2, 321, 137], 21118.91832, 172, 6, 'Failure']","[[9779, 32, 137], 10423.08456, 184, 3, 'Failure']","[[9779, 32, 137], 10423.08456, 184, 3, 'Failure']","[[9779, 32, 321, 137], 10444.98142, 224, 4, 'Success']"
5964,10,7,"[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 4074, 10], 0.1, 80, 3, 'Success']","[[5964, 6689, 3623, 3769, 167, 6722, 12325, 10], 0.00015999999999999999, 268, 8, 'Success']"
3560,2051,71,"[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 10917, 2051], 1.01775, 120, 4, 'Success']","[[3560, 5712, 3297, 9510, 167, 11654, 308, 11837, 314, 2051], 1.00228, 410, 10, 'Success']"
10143,3143,105,"[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 8496, 3143], 0.32080000000000003, 120, 4, 'Success']","[[10143, 600, 6010, 1559, 12325, 5965, 6953, 2861, 3143], 0.00032, 314, 9, 'Success']"
11416,8646,4070,"[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 8617, 8646], 1.24425, 94, 4, 'Success']","[[11416, 108, 570, 29, 167, 8646], 0.21570999999999999, 152, 6, 'Failure']"
13027,245,41391,"[[13027, 855, 2359, 298, 245], 9.5268, 160, 5, 'Success']","[[13027, 855, 2359, 298, 245], 9.5268, 160, 5, 'Success']","[[13027, 855, 131, 2359, 298, 245], 3.33113, 200, 6, 'Success']","[[13027, 855, 2359, 298, 245], 9.5268, 160, 5, 'Success']","[[13027, 855, 2359, 298, 245], 9.5268, 160, 5, 'Success']","[[13027, 855, 2359, 298, 245], 9.5268, 160, 5, 'Success']","[[13027, 855, 6876, 167, 2359, 298, 245], 1.5380900000000002, 230, 7, 'Success']"
