Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3912,5438,358,"[[3912, 600, 6079, 5439, 5438], 0.03365, 160, 5, 'Success']","[[3912, 600, 6079, 5439, 5438], 0.03365, 160, 5, 'Success']","[[3912, 600, 6079, 5439, 5438], 0.03365, 160, 5, 'Success']","[[3912, 600, 18, 5438], 2.0773599999999997, 120, 4, 'Success']","[[3912, 600, 18, 5438], 2.0773599999999997, 120, 4, 'Success']","[[3912, 600, 18, 5438], 2.0773599999999997, 120, 4, 'Success']","[[3912, 600, 6079, 5439, 5438], 0.03365, 160, 5, 'Success']"
11084,11325,5359,"[[11084, 11057, 21, 11325], 17.08538, 224, 4, 'Success']","[[11084, 11057, 21, 11325], 17.08538, 224, 4, 'Failure']","[[11084, 11057, 21, 11325], 17.08538, 224, 4, 'Failure']","[[11084, 11057, 3520, 84, 11325], 17.09613, 264, 5, 'Success']","[[11084, 11057, 21, 11325], 17.08538, 224, 4, 'Failure']","[[11084, 11057, 21, 11325], 17.08538, 224, 4, 'Failure']","[[11084, 11057, 3642, 84, 11325], 17.08538, 264, 5, 'Success']"
11577,643,15681,"[[11577, 18, 643], 1.01568, 80, 3, 'Success']","[[11577, 18, 643], 1.01568, 80, 3, 'Failure']","[[11577, 18, 643], 1.01568, 80, 3, 'Failure']","[[11577, 18, 643], 1.01568, 80, 3, 'Failure']","[[11577, 18, 643], 1.01568, 80, 3, 'Failure']","[[11577, 18, 643], 1.01568, 80, 3, 'Failure']","[[11577, 167, 6722, 12325, 10113, 4, 643], 1.1724899999999998, 338, 7, 'Success']"
3737,6655,129380,"[[3737, 1765, 6797, 9472, 609, 6655], 14.455570000000002, 200, 6, 'Success']","[[3737, 1765, 445, 6184, 609, 6655], 16.34375, 200, 6, 'Failure']","[[3737, 1765, 445, 5965, 609, 6655], 15.19678, 200, 6, 'Failure']","[[3737, 1765, 445, 6184, 609, 6655], 16.34375, 200, 6, 'Failure']","[[3737, 1765, 445, 6184, 609, 6655], 16.34375, 200, 6, 'Failure']","[[3737, 1765, 445, 6184, 609, 6655], 16.34375, 200, 6, 'Failure']","[[3737, 1765, 445, 6184, 609, 6655], 16.34375, 200, 6, 'Failure']"
7970,6268,2,"[[7970, 5783, 6615, 5918, 1609, 6268], 1.00044, 200, 6, 'Success']","[[7970, 5783, 6615, 5918, 1609, 6268], 1.00044, 200, 6, 'Success']","[[7970, 18, 11527, 6268], 2.0005100000000002, 120, 4, 'Success']","[[7970, 18, 11527, 6268], 2.0005100000000002, 120, 4, 'Success']","[[7970, 18, 11527, 6268], 2.0005100000000002, 120, 4, 'Success']","[[7970, 18, 11527, 6268], 2.0005100000000002, 120, 4, 'Success']","[[7970, 5783, 4433, 12325, 9709, 1609, 6268], 1.00022, 234, 7, 'Success']"
7684,6655,81,"[[7684, 6274, 36, 600, 5323, 6402, 6655], 0.49666999999999994, 376, 7, 'Success']","[[7684, 6274, 36, 609, 6655], 0.25112, 296, 5, 'Success']","[[7684, 6274, 4764, 609, 6655], 0.25162, 264, 5, 'Success']","[[7684, 6274, 4764, 609, 6655], 0.25162, 264, 5, 'Success']","[[7684, 6274, 36, 609, 6655], 0.25112, 296, 5, 'Success']","[[7684, 6274, 36, 609, 6655], 0.25112, 296, 5, 'Success']","[[7684, 6274, 3083, 5965, 609, 6655], 0.25112, 408, 6, 'Success']"
2280,10774,928,"[[2280, 609, 1969, 855, 10774], 0.18745999999999996, 160, 5, 'Success']","[[2280, 609, 1969, 855, 10774], 0.18745999999999996, 160, 5, 'Success']","[[2280, 609, 1969, 855, 10774], 0.18745999999999996, 160, 5, 'Success']","[[2280, 609, 4764, 855, 10774], 0.41394999999999993, 160, 5, 'Success']","[[2280, 609, 1969, 855, 10774], 0.18745999999999996, 160, 5, 'Success']","[[2280, 609, 1969, 855, 10774], 0.18745999999999996, 160, 5, 'Success']","[[2280, 609, 19, 215, 137, 12325, 855, 10774], 0.18745999999999996, 262, 8, 'Success']"
11647,10322,7789,"[[11647, 11644, 32, 57, 10322], 7.644419999999999, 264, 5, 'Success']","[[11647, 11644, 32, 57, 10322], 7.644419999999999, 264, 5, 'Success']","[[11647, 11644, 11406, 12325, 63, 10322], 3.45757, 194, 6, 'Failure']","[[11647, 11644, 32, 57, 10322], 7.644419999999999, 264, 5, 'Success']","[[11647, 11644, 32, 57, 10322], 7.644419999999999, 264, 5, 'Success']","[[11647, 11644, 32, 57, 10322], 7.644419999999999, 264, 5, 'Success']","[[11647, 11644, 11406, 12325, 175, 70, 10322], 3.45757, 212, 7, 'Success']"
9474,4374,84282,"[[9474, 21, 5097, 600, 4374], 253.93053, 160, 5, 'Failure']","[[9474, 21, 30, 1139, 4374], 255.01507, 264, 5, 'Failure']","[[9474, 21, 4379, 6059, 4374], 1300038.96064, 160, 5, 'Failure']","[[9474, 21, 4972, 600, 4374], 254.51407, 160, 5, 'Failure']","[[9474, 21, 4379, 6059, 4374], 1300038.96064, 160, 5, 'Failure']","[[9474, 21, 4379, 6059, 4374], 1300038.96064, 160, 5, 'Failure']","[[9474, 21, 26, 321, 6059, 4374], 1300053.29384, 194, 6, 'Failure']"
5870,1228,173995,"[[5870, 2, 8683, 21, 1228], 2.17399, 138, 5, 'Failure']","[[5870, 2, 3527, 21, 1228], 19.42168, 138, 5, 'Failure']","[[5870, 2, 8683, 21, 1228], 2.17399, 138, 5, 'Failure']","[[5870, 2, 321, 10274, 21, 1228], 3.3349699999999998, 178, 6, 'Failure']","[[5870, 2, 3527, 21, 1228], 19.42168, 138, 5, 'Failure']","[[5870, 2, 3527, 21, 1228], 19.42168, 138, 5, 'Failure']","[[5870, 3052, 6184, 18, 10274, 21, 1228], 9.924949999999999, 240, 7, 'Failure']"
9370,704,3,"[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']","[[9370, 609, 704], 0.0003, 80, 3, 'Success']"
6341,1041,79,"[[6341, 4275, 331, 149, 855, 1041], 0.021910000000000006, 684, 6, 'Success']","[[6341, 4275, 331, 149, 855, 1041], 0.021910000000000006, 684, 6, 'Success']","[[6341, 6332, 21, 1041], 2.00016, 120, 4, 'Success']","[[6341, 6332, 21, 1041], 2.00016, 120, 4, 'Success']","[[6341, 6332, 21, 1041], 2.00016, 120, 4, 'Success']","[[6341, 6332, 21, 1041], 2.00016, 120, 4, 'Success']","[[6341, 4275, 6339, 4196, 233, 600, 2654, 2, 1041], 0.016280000000000003, 292, 9, 'Success']"
646,7971,775,"[[646, 634, 8688, 463, 7971], 6.16289, 160, 5, 'Failure']","[[646, 634, 215, 463, 7971], 6.16367, 264, 5, 'Failure']","[[646, 634, 8688, 463, 7971], 6.16289, 160, 5, 'Failure']","[[646, 634, 32, 6668, 7971], 7.24072, 368, 5, 'Success']","[[646, 634, 215, 463, 7971], 6.16367, 264, 5, 'Failure']","[[646, 634, 215, 463, 7971], 6.16367, 264, 5, 'Failure']","[[646, 634, 6467, 3099, 12325, 4090, 4744, 7971], 5.775, 274, 8, 'Success']"
2231,1903,8006,"[[2231, 61, 18, 1903], 3.6984, 120, 4, 'Success']","[[2231, 61, 18, 1903], 3.6984, 120, 4, 'Success']","[[2231, 855, 6876, 48, 1903], 1.28902, 160, 5, 'Failure']","[[2231, 61, 175, 48, 1903], 3.49097, 138, 5, 'Success']","[[2231, 61, 18, 1903], 3.6984, 120, 4, 'Success']","[[2231, 61, 18, 1903], 3.6984, 120, 4, 'Success']","[[2231, 61, 177, 71, 1903], 2.69033, 116, 5, 'Success']"
3962,2952,45617,"[[3962, 32, 2952], 23.76288, 184, 3, 'Success']","[[3962, 32, 2952], 23.76288, 184, 3, 'Success']","[[3962, 12199, 3255, 609, 2952], 6.06354, 160, 5, 'Failure']","[[3962, 32, 2952], 23.76288, 184, 3, 'Success']","[[3962, 32, 2952], 23.76288, 184, 3, 'Success']","[[3962, 32, 2952], 23.76288, 184, 3, 'Success']","[[3962, 32, 2952], 23.76288, 184, 3, 'Success']"
5613,674,102469,"[[5613, 3163, 11207, 679, 674], 29.409820000000003, 140, 5, 'Failure']","[[5613, 3163, 11207, 679, 674], 29.409820000000003, 140, 5, 'Failure']","[[5613, 3163, 167, 7042, 679, 674], 11.476880000000001, 170, 6, 'Failure']","[[5613, 3674, 5199, 12157, 679, 674], 9.25068, 200, 6, 'Failure']","[[5613, 3163, 11207, 679, 674], 29.409820000000003, 140, 5, 'Failure']","[[5613, 3163, 11207, 679, 674], 29.409820000000003, 140, 5, 'Failure']","[[5613, 463, 12325, 3974, 796, 7042, 679, 674], 7.84577, 274, 8, 'Failure']"
11534,9301,5,"[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 7218, 9301], 1.01501, 224, 4, 'Success']","[[11534, 21, 9515, 609, 9301], 1.00051, 160, 5, 'Success']"
7575,6153,70,"[[7575, 7218, 36, 29, 6153], 0.39571, 296, 5, 'Success']","[[7575, 7218, 3642, 167, 29, 6153], 0.21020999999999998, 304, 6, 'Success']","[[7575, 7218, 36, 29, 6153], 0.39571, 296, 5, 'Success']","[[7575, 7218, 36, 29, 6153], 0.39571, 296, 5, 'Success']","[[7575, 7218, 36, 29, 6153], 0.39571, 296, 5, 'Success']","[[7575, 7218, 36, 29, 6153], 0.39571, 296, 5, 'Success']","[[7575, 7218, 8301, 137, 12325, 29, 6153], 0.21014, 348, 7, 'Success']"
4954,8668,224,"[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 2, 8202, 8668], 1.69779, 242, 5, 'Success']","[[4954, 4822, 10113, 12325, 233, 8202, 8668], 1.67726, 332, 7, 'Success']"
8349,643,5606,"[[8349, 2923, 32, 643], 7.3218, 224, 4, 'Success']","[[8349, 2923, 32, 643], 7.3218, 224, 4, 'Success']","[[8349, 1067, 233, 2910, 2, 643], 2.26144, 172, 6, 'Success']","[[8349, 1067, 10113, 4, 643], 6.663119999999999, 368, 5, 'Success']","[[8349, 2923, 32, 643], 7.3218, 224, 4, 'Success']","[[8349, 2923, 32, 643], 7.3218, 224, 4, 'Success']","[[8349, 2923, 8385, 2223, 600, 2654, 2, 643], 1.17733, 258, 8, 'Success']"
11695,10170,11816,"[[11695, 32, 10056, 10170], 7.75918, 224, 4, 'Success']","[[11695, 32, 10056, 10170], 7.75918, 224, 4, 'Failure']","[[11695, 4789, 11178, 609, 10170], 1.6779199999999999, 160, 5, 'Success']","[[11695, 4789, 3065, 609, 10170], 1.7406899999999998, 160, 5, 'Success']","[[11695, 4789, 3065, 609, 10170], 1.7406899999999998, 160, 5, 'Success']","[[11695, 4789, 3065, 609, 10170], 1.7406899999999998, 160, 5, 'Success']","[[11695, 4789, 12768, 10113, 609, 10170], 1.19342, 200, 6, 'Success']"
3565,11046,117475,"[[3565, 32, 7067, 6621, 11046], 60.79536, 264, 5, 'Failure']","[[3565, 32, 4379, 11045, 11046], 61.325739999999996, 258, 5, 'Failure']","[[3565, 32, 4379, 11045, 11046], 61.325739999999996, 258, 5, 'Failure']","[[3565, 4711, 203, 321, 11045, 11046], 41.1443, 194, 6, 'Failure']","[[3565, 32, 4379, 11045, 11046], 61.325739999999996, 258, 5, 'Failure']","[[3565, 32, 4379, 11045, 11046], 61.325739999999996, 258, 5, 'Failure']","[[3565, 32, 4379, 11045, 11046], 61.325739999999996, 258, 5, 'Failure']"
