Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
9928,4503,1276534,"[[9928, 398, 32, 4503], 640.2676399999999, 224, 4, 'Failure']","[[9928, 445, 32, 4503], 640.2676399999999, 224, 4, 'Failure']","[[9928, 12157, 4789, 4688, 4503], 35.18994, 160, 5, 'Failure']","[[9928, 5773, 11890, 4789, 4688, 4503], 17.418439999999997, 200, 6, 'Failure']","[[9928, 445, 32, 4503], 640.2676399999999, 224, 4, 'Failure']","[[9928, 445, 32, 4503], 640.2676399999999, 224, 4, 'Failure']","[[9928, 2909, 137, 2877, 175, 141, 4937, 4688, 4503], 163.26888000000002, 328, 9, 'Failure']"
2618,11055,11849937,"[[2618, 233, 2189, 11055], 195217.07382, 114, 4, 'Failure']","[[2618, 177, 321, 2189, 11055], 679.6978399999999, 160, 5, 'Failure']","[[2618, 796, 321, 2189, 11055], 38.54985, 160, 5, 'Failure']","[[2618, 11837, 18, 2189, 11055], 25.69989, 138, 5, 'Failure']","[[2618, 177, 321, 2189, 11055], 679.6978399999999, 160, 5, 'Failure']","[[2618, 177, 321, 2189, 11055], 679.6978399999999, 160, 5, 'Failure']","[[2618, 177, 60, 321, 2189, 11055], 679.6978399999999, 178, 6, 'Failure']"
6350,2743,1,"[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']","[[6350, 18, 2743], 1.0, 80, 3, 'Success']"
966,12689,80,"[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']","[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']","[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']","[[966, 2359, 345, 12641, 12689], 3.0049900000000003, 154, 5, 'Success']","[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']","[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']","[[966, 2359, 489, 12641, 12689], 2.00057, 160, 5, 'Success']"
12065,2457,287,"[[12065, 32, 2457], 1.14321, 184, 3, 'Success']","[[12065, 32, 2457], 1.14321, 184, 3, 'Success']","[[12065, 32, 2457], 1.14321, 184, 3, 'Failure']","[[12065, 32, 2457], 1.14321, 184, 3, 'Failure']","[[12065, 32, 2457], 1.14321, 184, 3, 'Failure']","[[12065, 32, 2457], 1.14321, 184, 3, 'Failure']","[[12065, 11840, 12325, 600, 2457], 0.861, 154, 5, 'Success']"
28,7538,8657,"[[28, 290, 2, 3083, 7538], 0.15866, 230, 5, 'Success']","[[28, 254, 7218, 3083, 7538], 0.36359, 362, 5, 'Success']","[[28, 290, 2, 3083, 7538], 0.15866, 230, 5, 'Success']","[[28, 855, 3520, 3083, 7538], 2.09506, 258, 5, 'Success']","[[28, 254, 7218, 3083, 7538], 0.36359, 362, 5, 'Success']","[[28, 254, 7218, 3083, 7538], 0.36359, 362, 5, 'Failure']","[[28, 855, 6876, 167, 5965, 3083, 7538], 0.060610000000000004, 328, 7, 'Failure']"
783,2613,36041,"[[783, 2, 154, 2613], 15.417580000000001, 92, 4, 'Failure']","[[783, 2, 154, 2613], 15.417580000000001, 92, 4, 'Failure']","[[783, 2, 154, 2613], 15.417580000000001, 92, 4, 'Failure']","[[783, 29, 12325, 154, 2613], 11.88441, 148, 5, 'Failure']","[[783, 2, 154, 2613], 15.417580000000001, 92, 4, 'Failure']","[[783, 2, 154, 2613], 15.417580000000001, 92, 4, 'Failure']","[[783, 29, 12325, 154, 2613], 11.88441, 148, 5, 'Failure']"
6764,8704,218540,"[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 11317, 12325, 141, 8704], 57.0788, 148, 5, 'Success']","[[6764, 3297, 3642, 167, 57, 173, 141, 8704], 57.517, 220, 8, 'Success']"
520,3488,2415789,"[[520, 48, 73, 3488], 782.10653, 224, 4, 'Success']","[[520, 48, 73, 3488], 782.10653, 224, 4, 'Success']","[[520, 48, 175, 78, 3488], 376.71081000000004, 242, 5, 'Success']","[[520, 12325, 11064, 21, 3488], 16.49475, 258, 5, 'Failure']","[[520, 48, 73, 3488], 782.10653, 224, 4, 'Success']","[[520, 48, 73, 3488], 782.10653, 224, 4, 'Success']","[[520, 48, 175, 73, 3488], 782.10653, 242, 5, 'Success']"
6232,2176,11319926,"[[6232, 18, 321, 2177, 2176], 36.95982, 160, 5, 'Failure']","[[6232, 48, 321, 2177, 2176], 1156.63493, 160, 5, 'Failure']","[[6232, 48, 321, 2177, 2176], 1156.63493, 160, 5, 'Failure']","[[6232, 445, 321, 2177, 2176], 36.95982, 160, 5, 'Failure']","[[6232, 48, 321, 2177, 2176], 1156.63493, 160, 5, 'Failure']","[[6232, 48, 321, 2177, 2176], 1156.63493, 160, 5, 'Failure']","[[6232, 48, 321, 2177, 2176], 1156.63493, 160, 5, 'Failure']"
8629,11825,8,"[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']","[[8629, 855, 11825], 0.0016, 80, 3, 'Success']"
1092,2279,93,"[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 48, 91, 2279], 0.60236, 270, 4, 'Success']","[[1092, 2155, 11207, 8737, 12325, 91, 2279], 0.59309, 384, 7, 'Success']"
10802,1962,162,"[[10802, 233, 220, 547, 1930, 1962], 0.55684, 568, 6, 'Success']","[[10802, 233, 220, 547, 1930, 1962], 0.55684, 568, 6, 'Success']","[[10802, 2374, 1139, 1930, 1962], 1.37362, 154, 5, 'Success']","[[10802, 233, 3065, 1930, 1962], 1.53694, 148, 5, 'Success']","[[10802, 2374, 1139, 1930, 1962], 1.37362, 154, 5, 'Success']","[[10802, 2374, 1139, 1930, 1962], 1.37362, 154, 5, 'Success']","[[10802, 6467, 3099, 12325, 4482, 149, 6640, 1930, 1962], 0.48991999999999997, 411, 9, 'Success']"
3787,12165,6349,"[[3787, 233, 12111, 320, 12165], 1.38735, 154, 5, 'Success']","[[3787, 233, 12111, 320, 12165], 1.38735, 154, 5, 'Success']","[[3787, 233, 12111, 320, 12165], 1.38735, 154, 5, 'Failure']","[[3787, 5060, 6755, 320, 12165], 2.18214, 160, 5, 'Success']","[[3787, 233, 12111, 320, 12165], 1.38735, 154, 5, 'Failure']","[[3787, 233, 12111, 320, 12165], 1.38735, 154, 5, 'Failure']","[[3787, 233, 3190, 167, 29, 570, 320, 12165], 1.0391, 358, 8, 'Failure']"
