Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
9854,10164,766,"[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 463, 9472, 10164], 0.42438000000000003, 120, 4, 'Success']","[[9854, 2, 3781, 609, 19, 215, 137, 12325, 10113, 12768, 10164], 0.0038399999999999997, 360, 11, 'Success']"
6177,12151,2381,"[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 29, 12325, 12151], 0.00476, 114, 4, 'Success']","[[6177, 1139, 6324, 5199, 12325, 12151], 0.00714, 194, 6, 'Success']"
1228,11790,35845,"[[1228, 21, 233, 11790], 1.10754, 218, 4, 'Success']","[[1228, 21, 233, 11790], 1.10754, 218, 4, 'Success']","[[1228, 21, 1577, 167, 11790], 1.2509199999999998, 150, 5, 'Success']","[[1228, 21, 233, 11790], 1.10754, 218, 4, 'Success']","[[1228, 21, 233, 11790], 1.10754, 218, 4, 'Success']","[[1228, 21, 233, 11790], 1.10754, 218, 4, 'Success']","[[1228, 21, 1577, 167, 11790], 1.2509199999999998, 150, 5, 'Success']"
1137,1511,122876,"[[1137, 1212, 233, 1511], 68.00446, 114, 4, 'Failure']","[[1137, 463, 12325, 167, 1511], 1.2457600000000002, 144, 5, 'Failure']","[[1137, 463, 12325, 167, 1511], 1.2457600000000002, 144, 5, 'Failure']","[[1137, 463, 12325, 167, 1511], 1.2457600000000002, 144, 5, 'Failure']","[[1137, 463, 12325, 167, 1511], 1.2457600000000002, 144, 5, 'Failure']","[[1137, 463, 12325, 167, 1511], 1.2457600000000002, 144, 5, 'Failure']","[[1137, 463, 12325, 3292, 3642, 576, 1511], 2.24576, 214, 7, 'Failure']"
1755,6550,7,"[[1755, 1778, 855, 6550], 1.0021, 120, 4, 'Success']","[[1755, 1778, 855, 6550], 1.0021, 120, 4, 'Success']","[[1755, 1778, 855, 6550], 1.0021, 120, 4, 'Success']","[[1755, 1369, 855, 6550], 1.0028700000000002, 120, 4, 'Success']","[[1755, 1778, 855, 6550], 1.0021, 120, 4, 'Success']","[[1755, 1778, 855, 6550], 1.0021, 120, 4, 'Success']","[[1755, 1369, 3642, 167, 6550], 1.0000200000000001, 150, 5, 'Success']"
6655,4727,18,"[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 4727], 2e-05, 80, 3, 'Success']","[[6655, 609, 19, 215, 137, 12325, 3509, 4727], 0.00017999999999999998, 262, 8, 'Success']"
5438,5919,575,"[[5438, 5439, 4482, 149, 5919], 0.07404, 264, 5, 'Success']","[[5438, 855, 5919], 0.115, 80, 3, 'Success']","[[5438, 855, 5919], 0.115, 80, 3, 'Success']","[[5438, 855, 5919], 0.115, 80, 3, 'Success']","[[5438, 855, 5919], 0.115, 80, 3, 'Success']","[[5438, 855, 5919], 0.115, 80, 3, 'Success']","[[5438, 855, 6876, 167, 12194, 6010, 5919], 0.00404, 230, 7, 'Success']"
1137,8356,2830,"[[1137, 8688, 167, 8356], 0.2557, 110, 4, 'Success']","[[1137, 8688, 167, 8356], 0.2557, 110, 4, 'Success']","[[1137, 8688, 167, 8356], 0.2557, 110, 4, 'Success']","[[1137, 463, 4792, 8356], 2.77408, 120, 4, 'Success']","[[1137, 8688, 167, 8356], 0.2557, 110, 4, 'Success']","[[1137, 8688, 167, 8356], 0.2557, 110, 4, 'Success']","[[1137, 8688, 600, 6010, 1559, 12325, 167, 8356], 0.012320000000000001, 264, 8, 'Success']"
1137,6304,42995,"[[1137, 8688, 855, 6304], 12.42732, 120, 4, 'Failure']","[[1137, 463, 21, 6304], 22.54101, 120, 4, 'Success']","[[1137, 463, 215, 19, 21, 6304], 2.12899, 178, 6, 'Success']","[[1137, 463, 12325, 5899, 5552, 6304], 2.12899, 298, 6, 'Success']","[[1137, 968, 855, 6304], 18.102800000000002, 120, 4, 'Failure']","[[1137, 968, 855, 6304], 18.102800000000002, 120, 4, 'Failure']","[[1137, 463, 12325, 5899, 5552, 6304], 2.12899, 298, 6, 'Success']"
453,237,103151,"[[453, 2, 237], 10.3151, 58, 3, 'Failure']","[[453, 21, 456, 237], 3.47562, 120, 4, 'Success']","[[453, 21, 456, 237], 3.47562, 120, 4, 'Success']","[[453, 21, 12720, 18, 237], 3.30945, 160, 5, 'Success']","[[453, 21, 456, 237], 3.47562, 120, 4, 'Success']","[[453, 21, 456, 237], 3.47562, 120, 4, 'Success']","[[453, 36, 93, 6046, 855, 6876, 167, 9631, 237], 3.75265, 336, 9, 'Success']"
