Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
536,3613,4268835,"[[536, 142, 506, 3613], 2302.85593, 224, 4, 'Failure']","[[536, 142, 506, 3613], 2302.85593, 224, 4, 'Failure']","[[536, 142, 56, 175, 78, 3613], 2325.46116, 260, 6, 'Failure']","[[536, 88, 175, 78, 3613], 237.03593, 220, 5, 'Failure']","[[536, 142, 506, 3613], 2302.85593, 224, 4, 'Failure']","[[536, 142, 506, 3613], 2302.85593, 224, 4, 'Failure']","[[536, 142, 56, 175, 78, 3613], 2325.46116, 260, 6, 'Failure']"
33,2650,10065418,"[[33, 70, 167, 2650], 565.91396, 214, 4, 'Failure']","[[33, 70, 321, 301, 2650], 7268.28104, 264, 5, 'Failure']","[[33, 70, 177, 57, 167, 2650], 565.91396, 250, 6, 'Failure']","[[33, 10, 645, 167, 2650], 71.45804000000001, 254, 5, 'Failure']","[[33, 70, 796, 167, 2650], 576.98, 254, 5, 'Failure']","[[33, 70, 796, 167, 2650], 576.98, 254, 5, 'Failure']","[[33, 70, 177, 57, 167, 2650], 565.91396, 250, 6, 'Failure']"
9222,6667,9,"[[9222, 8768, 10113, 12768, 6667], 0.027, 264, 5, 'Success']","[[9222, 8768, 10113, 12768, 6667], 0.027, 264, 5, 'Success']","[[9222, 8768, 10113, 12768, 6667], 0.027, 264, 5, 'Success']","[[9222, 8768, 10113, 383, 6667], 0.03039, 264, 5, 'Success']","[[9222, 8768, 10113, 12768, 6667], 0.027, 264, 5, 'Success']","[[9222, 8768, 10113, 12768, 6667], 0.027, 264, 5, 'Success']","[[9222, 8768, 7218, 8301, 137, 12325, 10113, 12768, 6667], 0.027, 532, 9, 'Success']"
9870,6627,87,"[[9870, 9808, 8570, 6429, 233, 6627], 0.06091, 194, 6, 'Success']","[[9870, 9808, 8570, 6429, 233, 6627], 0.06091, 194, 6, 'Success']","[[9870, 9808, 18, 2037, 6627], 1.05279, 160, 5, 'Success']","[[9870, 9808, 18, 32, 6627], 2.0880199999999998, 264, 5, 'Success']","[[9870, 9808, 18, 2037, 6627], 1.05279, 160, 5, 'Success']","[[9870, 9808, 18, 2037, 6627], 1.05279, 160, 5, 'Success']","[[9870, 9808, 11312, 11848, 10485, 12325, 3292, 6597, 6627], 0.008879999999999999, 276, 9, 'Success']"
9382,12148,357,"[[9382, 149, 2537, 12148], 0.01207, 224, 4, 'Success']","[[9382, 149, 2537, 12148], 0.01207, 224, 4, 'Success']","[[9382, 149, 2537, 12148], 0.01207, 224, 4, 'Success']","[[9382, 149, 855, 12148], 0.07276, 224, 4, 'Success']","[[9382, 149, 2537, 12148], 0.01207, 224, 4, 'Success']","[[9382, 149, 2537, 12148], 0.01207, 224, 4, 'Success']","[[9382, 149, 7122, 12325, 12148], 0.00136, 258, 5, 'Success']"
10662,5660,6048,"[[10662, 10294, 4822, 4764, 5660], 18.68995, 368, 5, 'Success']","[[10662, 10294, 4822, 4764, 5660], 18.68995, 368, 5, 'Success']","[[10662, 10294, 11532, 48, 5660], 18.853749999999998, 264, 5, 'Success']","[[10662, 10294, 124, 5899, 5660], 19.545279999999998, 368, 5, 'Success']","[[10662, 10294, 4822, 4764, 5660], 18.68995, 368, 5, 'Success']","[[10662, 10294, 4822, 4764, 5660], 18.68995, 368, 5, 'Success']","[[10662, 10294, 7218, 8301, 137, 12325, 5899, 5660], 18.15007, 596, 8, 'Success']"
6077,2635,18811,"[[6077, 5820, 21, 969, 2635], 4.91872, 160, 5, 'Success']","[[6077, 5820, 21, 969, 2635], 4.91872, 160, 5, 'Success']","[[6077, 5820, 21, 4842, 2537, 2635], 2.79107, 194, 6, 'Success']","[[6077, 5820, 21, 969, 2635], 4.91872, 160, 5, 'Success']","[[6077, 5820, 21, 969, 2635], 4.91872, 160, 5, 'Success']","[[6077, 5820, 21, 969, 2635], 4.91872, 160, 5, 'Success']","[[6077, 5820, 21, 1577, 167, 2562, 2861, 2635], 2.28217, 270, 8, 'Success']"
12936,5970,384959,"[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']","[[12936, 12325, 233, 5970], 10.69992, 108, 4, 'Failure']"
11307,8178,2580814,"[[11307, 10518, 84, 12315, 8178], 2597.31438, 264, 5, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']","[[11307, 10518, 84, 445, 12634, 8178], 23.646570000000004, 200, 6, 'Failure']"
8314,177,20634623,"[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']","[[8314, 175, 177], 0.0, 58, 3, 'Success']"
8221,5591,7,"[[8221, 8218, 12325, 3292, 3285, 5591], 0.0014500000000000001, 174, 6, 'Success']","[[8221, 8218, 12325, 3292, 3285, 5591], 0.0014500000000000001, 174, 6, 'Success']","[[8221, 8218, 12325, 3292, 3285, 5591], 0.0014500000000000001, 174, 6, 'Success']","[[8221, 8218, 12325, 32, 5591], 1.00349, 258, 5, 'Success']","[[8221, 8218, 12325, 32, 5591], 1.00349, 258, 5, 'Success']","[[8221, 8218, 12325, 32, 5591], 1.00349, 258, 5, 'Success']","[[8221, 8218, 12325, 220, 3221, 6497, 5591], 0.0007, 234, 7, 'Success']"
6052,276,38,"[[6052, 21, 233, 3921, 999, 276], 1.00233, 298, 6, 'Success']","[[6052, 21, 233, 3921, 999, 276], 1.00233, 298, 6, 'Success']","[[6052, 21, 124, 189, 276], 1.50489, 540, 5, 'Success']","[[6052, 21, 37, 182, 276], 2.00737, 424, 5, 'Success']","[[6052, 21, 124, 189, 276], 1.50489, 540, 5, 'Success']","[[6052, 21, 124, 189, 276], 1.50489, 540, 5, 'Success']","[[6052, 21, 12634, 6764, 3297, 9510, 167, 4482, 999, 276], 1.0002, 344, 10, 'Success']"
1183,1455,605,"[[1183, 1139, 6105, 18, 1455], 1.1539199999999998, 160, 5, 'Failure']","[[1183, 1139, 6105, 18, 1455], 1.1539199999999998, 160, 5, 'Failure']","[[1183, 1139, 6105, 18, 1455], 1.1539199999999998, 160, 5, 'Failure']","[[1183, 1139, 32, 1455], 3.12081, 224, 4, 'Success']","[[1183, 1139, 32, 1455], 3.12081, 224, 4, 'Success']","[[1183, 1139, 32, 1455], 3.12081, 224, 4, 'Success']","[[1183, 1139, 6324, 3297, 9510, 167, 11654, 308, 11837, 314, 407, 1339, 1455], 0.80503, 530, 13, 'Success']"
6399,6554,6288,"[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 6554], 0.6433800000000001, 224, 4, 'Success']","[[6399, 5039, 314, 11837, 167, 6554], 0.63709, 282, 6, 'Success']"
12237,7053,51866,"[[12237, 855, 7067, 7053], 10.3732, 120, 4, 'Success']","[[12237, 855, 11178, 7053], 11.35885, 120, 4, 'Success']","[[12237, 855, 6876, 167, 11178, 7053], 1.3485300000000002, 190, 6, 'Failure']","[[12237, 855, 11178, 7053], 11.35885, 120, 4, 'Success']","[[12237, 855, 11178, 7053], 11.35885, 120, 4, 'Failure']","[[12237, 855, 11178, 7053], 11.35885, 120, 4, 'Failure']","[[12237, 855, 6876, 167, 11178, 7053], 1.3485300000000002, 190, 6, 'Failure']"
12275,10551,371400,"[[12275, 383, 10551], 233.2392, 80, 3, 'Failure']","[[12275, 91, 445, 10551], 373.27277, 280, 4, 'Success']","[[12275, 91, 2702, 167, 10551], 46.1545, 310, 5, 'Success']","[[12275, 91, 2702, 445, 10551], 47.154619999999994, 320, 5, 'Success']","[[12275, 91, 2702, 445, 10551], 47.154619999999994, 320, 5, 'Success']","[[12275, 91, 2702, 445, 10551], 47.154619999999994, 320, 5, 'Success']","[[12275, 91, 2702, 321, 445, 10551], 48.52619, 360, 6, 'Success']"
