Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4314,12701,537314,"[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']","[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']","[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']","[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']","[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']","[[4314, 321, 91, 12701], 540.8897000000001, 280, 4, 'Failure']"
6406,12674,1093030,"[[6406, 8269, 21, 26, 12674], 69.76859, 154, 5, 'Failure']","[[6406, 8269, 21, 26, 12674], 69.76859, 154, 5, 'Failure']","[[6406, 8269, 445, 321, 26, 12674], 89.35048, 194, 6, 'Success']","[[6406, 5855, 321, 26, 12674], 189.91186999999996, 154, 5, 'Failure']","[[6406, 5855, 321, 26, 12674], 189.91186999999996, 154, 5, 'Failure']","[[6406, 5855, 321, 26, 12674], 189.91186999999996, 154, 5, 'Failure']"
6414,4416,13326304,"[[6414, 53, 172, 4416], 749.52376, 98, 4, 'Failure']","[[6414, 53, 172, 4416], 749.52376, 98, 4, 'Failure']","[[6414, 53, 172, 4416], 749.52376, 98, 4, 'Failure']","[[6414, 53, 172, 4416], 749.52376, 98, 4, 'Failure']","[[6414, 53, 172, 4416], 749.52376, 98, 4, 'Failure']","[[6414, 53, 173, 172, 4416], 749.52376, 116, 5, 'Failure']"
9638,8241,4,"[[9638, 6488, 4822, 547, 452, 8241], 3.01769, 684, 6, 'Success']","[[9638, 6488, 4822, 547, 452, 8241], 3.01769, 684, 6, 'Success']","[[9638, 6488, 4822, 547, 452, 8241], 3.01769, 684, 6, 'Success']","[[9638, 6488, 4822, 547, 452, 8241], 3.01769, 684, 6, 'Success']","[[9638, 6488, 4822, 547, 452, 8241], 3.01769, 684, 6, 'Success']","[[9638, 6488, 4822, 10113, 12325, 167, 452, 8241], 3.01553, 368, 8, 'Success']"
10623,4244,81,"[[10623, 12445, 3083, 4244], 0.81262, 226, 4, 'Success']","[[10623, 12445, 3083, 4244], 0.81262, 226, 4, 'Success']","[[10623, 12445, 3083, 4244], 0.81262, 226, 4, 'Success']","[[10623, 12445, 3083, 4244], 0.81262, 226, 4, 'Success']","[[10623, 12445, 3083, 4244], 0.81262, 226, 4, 'Success']","[[10623, 12445, 547, 1236, 600, 6010, 1559, 12325, 5965, 3083, 4244], 0.006149999999999999, 880, 11, 'Success']"
10567,3915,783,"[[10567, 10294, 124, 203, 3458, 3915], 3.6961, 304, 6, 'Success']","[[10567, 10294, 124, 203, 3458, 3915], 3.6961, 304, 6, 'Success']","[[10567, 10294, 124, 5899, 174, 3915], 4.83089, 408, 6, 'Success']","[[10567, 10294, 124, 203, 3458, 3915], 3.6961, 304, 6, 'Success']","[[10567, 10294, 124, 203, 3458, 3915], 3.6961, 304, 6, 'Success']","[[10567, 10294, 7218, 8301, 137, 12325, 3974, 8733, 858, 87, 3269, 3779, 3915], 3.48452, 712, 13, 'Success']"
7453,5851,1061,"[[7453, 4822, 8290, 61, 5851], 21.716060000000002, 264, 5, 'Success']","[[7453, 4822, 8290, 61, 5851], 21.716060000000002, 264, 5, 'Success']","[[7453, 4822, 8290, 61, 5851], 21.716060000000002, 264, 5, 'Success']","[[7453, 4822, 8290, 61, 5851], 21.716060000000002, 264, 5, 'Success']","[[7453, 4822, 8290, 61, 5851], 21.716060000000002, 264, 5, 'Success']","[[7453, 4822, 73, 177, 61, 5851], 21.70524, 260, 6, 'Success']"
13098,2547,60780,"[[13098, 221, 321, 192, 423, 2547], 9.3764, 188, 6, 'Failure']","[[13098, 221, 321, 192, 423, 2547], 9.3764, 188, 6, 'Failure']","[[13098, 221, 321, 192, 423, 2547], 9.3764, 188, 6, 'Failure']","[[13098, 221, 321, 192, 423, 2547], 9.3764, 188, 6, 'Failure']","[[13098, 221, 321, 192, 423, 2547], 9.3764, 188, 6, 'Failure']","[[13098, 221, 8851, 12325, 3974, 3352, 423, 2547], 4.86266, 268, 8, 'Success']"
717,11679,197434,"[[717, 600, 6057, 612, 11679], 3.18462, 160, 5, 'Failure']","[[717, 600, 6057, 612, 11679], 3.18462, 160, 5, 'Failure']","[[717, 600, 6057, 612, 11679], 3.18462, 160, 5, 'Failure']","[[717, 600, 6057, 612, 11679], 3.18462, 160, 5, 'Failure']","[[717, 600, 6057, 612, 11679], 3.18462, 160, 5, 'Failure']","[[717, 600, 6184, 1236, 692, 612, 11679], 5.67182, 240, 7, 'Failure']"
12320,12321,1439726,"[[12320, 64, 18, 12321], 113.67098999999999, 120, 4, 'Failure']","[[12320, 64, 18, 12321], 113.67098999999999, 120, 4, 'Failure']","[[12320, 855, 131, 506, 454, 12321], 13.138390000000001, 200, 6, 'Failure']","[[12320, 64, 855, 454, 12321], 401.63828, 160, 5, 'Success']","[[12320, 64, 855, 454, 12321], 401.63828, 160, 5, 'Failure']","[[12320, 64, 177, 66, 454, 12321], 113.67098999999999, 156, 6, 'Failure']"
