Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
127,2610,82830,"[[127, 131, 463, 2610], 43.07798, 224, 4, 'Failure']","[[127, 9291, 18, 2610], 2.99097, 218, 4, 'Failure']","[[127, 9291, 18, 2610], 2.99097, 218, 4, 'Failure']","[[127, 63, 18, 2610], 8.46841, 224, 4, 'Failure']","[[127, 63, 18, 2610], 8.46841, 224, 4, 'Failure']","[[127, 131, 10113, 18, 2610], 2.7454899999999998, 264, 5, 'Failure']"
5168,8535,21706,"[[5168, 91, 1887, 8535], 79.11339000000001, 280, 4, 'Failure']","[[5168, 543, 167, 8535], 1.36048, 110, 4, 'Failure']","[[5168, 543, 167, 8535], 1.36048, 110, 4, 'Failure']","[[5168, 543, 167, 8535], 1.36048, 110, 4, 'Failure']","[[5168, 543, 167, 8535], 1.36048, 110, 4, 'Failure']","[[5168, 543, 167, 8535], 1.36048, 110, 4, 'Failure']"
6368,2610,12092,"[[6368, 4682, 609, 10295, 2610], 2.42787, 148, 5, 'Failure']","[[6368, 4682, 18, 2610], 2.5562699999999996, 114, 4, 'Success']","[[6368, 4682, 18, 2610], 2.5562699999999996, 114, 4, 'Success']","[[6368, 4682, 18, 2610], 2.5562699999999996, 114, 4, 'Failure']","[[6368, 4682, 18, 2610], 2.5562699999999996, 114, 4, 'Failure']","[[6368, 4682, 600, 6010, 18, 2610], 2.14511, 194, 6, 'Failure']"
10503,6177,81949,"[[10503, 12325, 167, 6177], 4.1794, 104, 4, 'Failure']","[[10503, 12325, 167, 6177], 4.1794, 104, 4, 'Failure']","[[10503, 12325, 167, 6177], 4.1794, 104, 4, 'Failure']","[[10503, 12325, 167, 6425, 6177], 13.374770000000002, 138, 5, 'Success']","[[10503, 12325, 167, 6425, 6177], 13.374770000000002, 138, 5, 'Failure']","[[10503, 12325, 6722, 167, 6425, 6177], 13.374770000000002, 178, 6, 'Failure']"
12735,8535,11160,"[[12735, 2651, 9505, 1887, 8535], 58.70894, 160, 5, 'Failure']","[[12735, 12736, 8343, 167, 8535], 1.13835, 150, 5, 'Failure']","[[12735, 12736, 8343, 167, 8535], 1.13835, 150, 5, 'Failure']","[[12735, 12562, 8343, 167, 8535], 11.79683, 150, 5, 'Success']","[[12735, 12562, 8343, 167, 8535], 11.79683, 150, 5, 'Failure']","[[12735, 12736, 2589, 11640, 11671, 6814, 609, 19, 215, 137, 12325, 167, 8535], 0.31248000000000004, 430, 13, 'Failure']"
6417,9272,74970,"[[6417, 938, 18, 2390, 9275, 9272], 5.57409, 200, 6, 'Failure']","[[6417, 2928, 8702, 9275, 9272], 1085.37717, 160, 5, 'Failure']","[[6417, 938, 18, 2390, 9275, 9272], 5.57409, 200, 6, 'Failure']","[[6417, 938, 18, 9265, 9292, 9272], 5.879, 200, 6, 'Failure']","[[6417, 938, 18, 9265, 9292, 9272], 5.879, 200, 6, 'Failure']","[[6417, 6442, 6491, 3099, 12325, 6722, 18, 9265, 9292, 9272], 12.352519999999998, 354, 10, 'Failure']"
2861,6896,48539,"[[2861, 207, 6896], 50.04854, 80, 3, 'Success']","[[2861, 48, 6896], 4.8539, 80, 3, 'Failure']","[[2861, 6830, 314, 182, 6896], 1.21654, 264, 5, 'Failure']","[[2861, 48, 6896], 4.8539, 80, 3, 'Failure']","[[2861, 48, 6896], 4.8539, 80, 3, 'Failure']","[[2861, 3642, 167, 6722, 18, 6896], 1.09708, 200, 6, 'Failure']"
437,9854,68780,"[[437, 18, 9854], 6.29614, 80, 3, 'Failure']","[[437, 18, 9854], 6.29614, 80, 3, 'Failure']","[[437, 18, 9854], 6.29614, 80, 3, 'Failure']","[[437, 233, 21, 9854], 22.68203, 108, 4, 'Failure']","[[437, 233, 21, 9854], 22.68203, 108, 4, 'Failure']","[[437, 894, 2904, 3527, 21, 9854], 6.69575, 194, 6, 'Failure']"
5137,9268,15590,"[[5137, 32, 1881, 9268], 12.135480000000001, 218, 4, 'Failure']","[[5137, 32, 1881, 9268], 12.135480000000001, 218, 4, 'Failure']","[[5137, 12325, 6350, 1881, 9268], 3.59028, 148, 5, 'Failure']","[[5137, 12325, 6350, 1881, 9268], 3.59028, 148, 5, 'Failure']","[[5137, 12325, 6350, 1881, 9268], 3.59028, 148, 5, 'Failure']","[[5137, 12325, 6350, 1881, 9268], 3.59028, 148, 5, 'Failure']"
5822,7971,12182,"[[5822, 32, 6622, 7971], 8.09101, 224, 4, 'Success']","[[5822, 32, 6622, 7971], 8.09101, 224, 4, 'Success']","[[5822, 21, 24, 11844, 167, 4744, 7971], 2.0619, 322, 7, 'Failure']","[[5822, 32, 6622, 7971], 8.09101, 224, 4, 'Success']","[[5822, 32, 6622, 7971], 8.09101, 224, 4, 'Success']","[[5822, 5821, 4722, 6708, 5199, 12325, 4090, 4744, 7971], 1.6334700000000002, 314, 9, 'Success']"
166,1137,178124,"[[166, 233, 1212, 1137], 132.30088, 114, 4, 'Failure']","[[166, 2359, 609, 1137], 83.22547, 120, 4, 'Failure']","[[166, 10010, 4438, 609, 1137], 2.426, 154, 5, 'Failure']","[[166, 6234, 463, 1137], 215.83165000000002, 120, 4, 'Failure']","[[166, 6234, 463, 1137], 215.83165000000002, 120, 4, 'Failure']","[[166, 285, 22, 463, 1137], 92.59664, 160, 5, 'Failure']"
6006,6268,168877,"[[6006, 8168, 11315, 6268], 33.82697, 120, 4, 'Failure']","[[6006, 8168, 11315, 6268], 33.82697, 120, 4, 'Failure']","[[6006, 285, 22, 21, 6263, 6268], 4.67552, 304, 6, 'Failure']","[[6006, 2928, 6188, 6263, 6268], 32.981730000000006, 160, 5, 'Failure']","[[6006, 2928, 6188, 6263, 6268], 32.981730000000006, 160, 5, 'Failure']","[[6006, 285, 22, 21, 6320, 6263, 6268], 22.563400000000005, 344, 7, 'Failure']"
2310,11046,92639,"[[2310, 2605, 321, 6621, 11046], 5.90995, 160, 5, 'Failure']","[[2310, 855, 11461, 11046], 62.07879, 120, 4, 'Failure']","[[2310, 2605, 321, 11045, 11046], 5.44674, 154, 5, 'Failure']","[[2310, 12325, 321, 11045, 11046], 14.7108, 148, 5, 'Failure']","[[2310, 12325, 321, 11045, 11046], 14.7108, 148, 5, 'Failure']","[[2310, 233, 6876, 167, 321, 11045, 11046], 6.18789, 218, 7, 'Failure']"
6775,10922,43525,"[[6775, 855, 3860, 10922], 14.276339999999998, 120, 4, 'Failure']","[[6775, 855, 10922], 13.232510000000001, 80, 3, 'Failure']","[[6775, 6621, 6029, 6320, 10922], 8.443169999999999, 160, 5, 'Success']","[[6775, 855, 10922], 13.232510000000001, 80, 3, 'Failure']","[[6775, 855, 10922], 13.232510000000001, 80, 3, 'Failure']","[[6775, 6621, 3292, 3642, 167, 6320, 10922], 8.660829999999999, 210, 7, 'Failure']"
