Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
36,12908,115090,"[[36, 8688, 84, 12908], 6.63946, 152, 4, 'Failure']","[[36, 911, 167, 12908], 6.75456, 152, 4, 'Failure']","[[36, 609, 24, 11844, 167, 12908], 0.46136, 220, 6, 'Failure']","[[36, 93, 6046, 84, 12908], 3.8112899999999996, 192, 5, 'Success']","[[36, 93, 6046, 84, 12908], 3.8112899999999996, 192, 5, 'Success']","[[36, 93, 6046, 84, 12908], 3.8112899999999996, 192, 5, 'Success']"
445,1040,77,"[[445, 2597, 1040], 2.07708, 262, 3, 'Success']","[[445, 2597, 1040], 2.07708, 262, 3, 'Success']","[[445, 2597, 1040], 2.07708, 262, 3, 'Success']","[[445, 2597, 1040], 2.07708, 262, 3, 'Success']","[[445, 2597, 1040], 2.07708, 262, 3, 'Success']","[[445, 5965, 182, 1040], 2.00016, 120, 4, 'Success']"
2877,3362,432,"[[2877, 2537, 886, 3180, 3362], 2.1100199999999996, 154, 5, 'Success']","[[2877, 2537, 886, 3180, 3362], 2.1100199999999996, 154, 5, 'Success']","[[2877, 6830, 886, 3180, 3362], 2.21799, 154, 5, 'Success']","[[2877, 2537, 886, 3180, 3362], 2.1100199999999996, 154, 5, 'Success']","[[2877, 2537, 886, 3180, 3362], 2.1100199999999996, 154, 5, 'Success']","[[2877, 10113, 12768, 11207, 7011, 12334, 886, 3180, 3362], 2.04549, 314, 9, 'Success']"
32,12178,4072,"[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']","[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']","[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']","[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']","[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']","[[32, 12325, 10469, 12178], 3.03193, 218, 4, 'Success']"
12445,9564,135093,"[[12445, 5965, 612, 9564], 47.067099999999996, 122, 4, 'Failure']","[[12445, 5965, 612, 9564], 47.067099999999996, 122, 4, 'Failure']","[[12445, 1067, 233, 10485, 12325, 612, 9564], 3.35095, 224, 7, 'Failure']","[[12445, 5965, 612, 9564], 47.067099999999996, 122, 4, 'Failure']","[[12445, 5965, 612, 9564], 47.067099999999996, 122, 4, 'Failure']","[[12445, 1067, 233, 131, 137, 12325, 612, 9564], 3.94567, 280, 8, 'Failure']"
7218,6266,35,"[[7218, 2223, 1609, 6268, 6267, 6266], 3.12079, 304, 6, 'Success']","[[7218, 2223, 1609, 6268, 6267, 6266], 3.12079, 304, 6, 'Success']","[[7218, 2, 194, 1609, 6268, 6267, 6266], 3.11793, 322, 7, 'Success']","[[7218, 2223, 1609, 6268, 6267, 6266], 3.12079, 304, 6, 'Success']","[[7218, 2223, 1609, 6268, 6267, 6266], 3.12079, 304, 6, 'Success']","[[7218, 10294, 11532, 6390, 6263, 6268, 6267, 6266], 3.1153399999999998, 488, 8, 'Success']"
12315,3291,57796,"[[12315, 2861, 3291], 57.796, 184, 3, 'Success']","[[12315, 2861, 3291], 57.796, 184, 3, 'Success']","[[12315, 2861, 3291], 57.796, 184, 3, 'Success']","[[12315, 2861, 3291], 57.796, 184, 3, 'Success']","[[12315, 2861, 3291], 57.796, 184, 3, 'Success']","[[12315, 2861, 3291], 57.796, 184, 3, 'Success']"
321,10535,243,"[[321, 207, 10535], 51.02954, 184, 3, 'Success']","[[321, 207, 10535], 51.02954, 184, 3, 'Success']","[[321, 351, 2603, 795, 10535], 2.0854, 258, 5, 'Success']","[[321, 6020, 795, 10535], 2.01268, 120, 4, 'Success']","[[321, 6020, 795, 10535], 2.01268, 120, 4, 'Success']","[[321, 11837, 149, 795, 10535], 2.0017199999999997, 242, 5, 'Success']"
2,1862,2791,"[[2, 1, 1862], 1.00279, 58, 3, 'Success']","[[2, 1, 1862], 1.00279, 58, 3, 'Success']","[[2, 1, 1862], 1.00279, 58, 3, 'Success']","[[2, 1, 1862], 1.00279, 58, 3, 'Success']","[[2, 1, 1862], 1.00279, 58, 3, 'Success']","[[2, 1, 1862], 1.00279, 58, 3, 'Success']"
894,11816,2144,"[[894, 3804, 855, 11816], 0.78117, 108, 4, 'Success']","[[894, 3804, 855, 11816], 0.78117, 108, 4, 'Failure']","[[894, 3804, 855, 11816], 0.78117, 108, 4, 'Success']","[[894, 5979, 855, 11816], 0.78693, 114, 4, 'Failure']","[[894, 5979, 855, 11816], 0.78693, 114, 4, 'Failure']","[[894, 167, 6722, 12325, 855, 11816], 0.5360199999999999, 188, 6, 'Failure']"
2597,1922,745704,"[[2597, 6020, 623, 1922], 755.1695, 302, 4, 'Failure']","[[2597, 6020, 623, 1922], 755.1695, 302, 4, 'Failure']","[[2597, 5101, 21, 3953, 1922], 750.94536, 342, 5, 'Failure']","[[2597, 1999, 623, 1922], 788.7601099999999, 302, 4, 'Success']","[[2597, 1999, 623, 1922], 788.7601099999999, 302, 4, 'Failure']","[[2597, 321, 2359, 623, 1922], 761.65025, 342, 5, 'Failure']"
