Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
677,13048,49100,"[[677, 81, 445, 13048], 67.7297, 108, 4, 'Success']","[[677, 81, 445, 13048], 67.7297, 108, 4, 'Success']","[[677, 81, 12775, 12768, 13048], 2.80584, 148, 5, 'Success']","[[677, 3184, 5916, 6980, 13048], 5.02637, 154, 5, 'Success']","[[677, 3184, 5916, 6980, 13048], 5.02637, 154, 5, 'Success']","[[677, 3184, 2701, 10113, 12768, 13048], 3.30778, 194, 6, 'Success']"
10006,4792,42670,"[[10006, 5949, 3372, 4792], 1.25602, 120, 4, 'Failure']","[[10006, 5949, 3372, 4792], 1.25602, 120, 4, 'Failure']","[[10006, 5949, 3372, 4792], 1.25602, 120, 4, 'Failure']","[[10006, 6982, 6770, 4792], 17.60759, 120, 4, 'Failure']","[[10006, 6982, 6770, 4792], 17.60759, 120, 4, 'Failure']","[[10006, 6982, 13034, 314, 11837, 167, 4792], 3.34337, 322, 7, 'Failure']"
677,9554,106003,"[[677, 4710, 32, 9554], 143.09116999999998, 218, 4, 'Success']","[[677, 81, 8617, 9554], 146.01788000000002, 102, 4, 'Failure']","[[677, 81, 9563, 12325, 9554], 4.88319, 142, 5, 'Failure']","[[677, 3184, 5916, 293, 9554], 8.79845, 154, 5, 'Failure']","[[677, 3184, 5916, 293, 9554], 8.79845, 154, 5, 'Failure']","[[677, 3184, 2701, 10113, 12325, 9554], 5.98224, 188, 6, 'Success']"
643,1672,137245,"[[643, 2, 36, 1672], 1.13724, 130, 4, 'Failure']","[[643, 2, 36, 1672], 1.13724, 130, 4, 'Failure']","[[643, 2, 36, 1672], 1.13724, 130, 4, 'Failure']","[[643, 4, 321, 2359, 1672], 6.3332, 264, 5, 'Failure']","[[643, 4, 321, 2359, 1672], 6.3332, 264, 5, 'Failure']","[[643, 4, 10113, 12325, 36, 1672], 3.5097000000000005, 226, 6, 'Failure']"
1228,1293,89669,"[[1228, 1219, 18, 1293], 29.081400000000002, 120, 4, 'Failure']","[[1228, 1219, 18, 1293], 29.081400000000002, 120, 4, 'Failure']","[[1228, 609, 2425, 18, 1293], 2.2690099999999997, 160, 5, 'Failure']","[[1228, 21, 9889, 5882, 8841, 1293], 12.14626, 200, 6, 'Failure']","[[1228, 21, 9889, 5882, 8841, 1293], 12.14626, 200, 6, 'Failure']","[[1228, 21, 1577, 167, 6722, 12325, 11672, 8841, 1293], 12.684339999999999, 314, 9, 'Failure']"
1047,2666,54176,"[[1047, 2257, 855, 2666], 12.94358, 120, 4, 'Failure']","[[1047, 2257, 855, 2666], 12.94358, 120, 4, 'Failure']","[[1047, 600, 2654, 233, 2666], 0.97518, 154, 5, 'Failure']","[[1047, 1139, 6324, 233, 2666], 1.9209999999999998, 154, 5, 'Success']","[[1047, 1139, 6324, 233, 2666], 1.9209999999999998, 154, 5, 'Success']","[[1047, 600, 6184, 1579, 233, 2666], 1.74606, 194, 6, 'Failure']"
9272,3413,55433,"[[9272, 9274, 8572, 167, 3413], 10.65067, 144, 5, 'Failure']","[[9272, 9274, 8572, 167, 3413], 10.65067, 144, 5, 'Failure']","[[9272, 9268, 1881, 6350, 167, 3413], 2.33673, 184, 6, 'Failure']","[[9272, 6857, 9278, 445, 886, 3413], 5.5016, 194, 6, 'Success']","[[9272, 6857, 9278, 445, 886, 3413], 5.5016, 194, 6, 'Success']","[[9272, 9292, 9265, 5199, 12325, 6722, 167, 321, 886, 3413], 4.96706, 338, 10, 'Success']"
6268,11897,30213,"[[6268, 11527, 84, 11897], 3.09064, 120, 4, 'Success']","[[6268, 11527, 84, 11897], 3.09064, 120, 4, 'Success']","[[6268, 11527, 84, 11897], 3.09064, 120, 4, 'Success']","[[6268, 11527, 84, 11897], 3.09064, 120, 4, 'Success']","[[6268, 11527, 84, 11897], 3.09064, 120, 4, 'Success']","[[6268, 11315, 13001, 12325, 29, 11897], 2.27292, 188, 6, 'Success']"
10322,3363,51505,"[[10322, 73, 392, 3363], 7.64944, 114, 4, 'Success']","[[10322, 73, 392, 3363], 7.64944, 114, 4, 'Success']","[[10322, 67, 28, 12390, 3363], 8.65461, 142, 5, 'Success']","[[10322, 59, 392, 3363], 7.64944, 114, 4, 'Failure']","[[10322, 59, 392, 3363], 7.64944, 114, 4, 'Failure']","[[10322, 70, 175, 64, 3363], 6.59788, 110, 5, 'Success']"
9301,61,124083,"[[9301, 609, 392, 61], 2.58899, 120, 4, 'Success']","[[9301, 8617, 600, 61], 3.73717, 114, 4, 'Failure']","[[9301, 8617, 18, 61], 4.4890099999999995, 114, 4, 'Failure']","[[9301, 609, 392, 61], 2.58899, 120, 4, 'Success']","[[9301, 609, 392, 61], 2.58899, 120, 4, 'Success']","[[9301, 609, 19, 62, 177, 61], 1.24816, 134, 6, 'Success']"
7971,5627,29493,"[[7971, 3111, 609, 5627], 4.80472, 120, 4, 'Success']","[[7971, 3111, 609, 5627], 4.80472, 120, 4, 'Success']","[[7971, 3111, 480, 3221, 5627], 1.9143, 160, 5, 'Success']","[[7971, 3111, 609, 5627], 4.80472, 120, 4, 'Success']","[[7971, 3111, 609, 5627], 4.80472, 120, 4, 'Success']","[[7971, 3111, 3281, 609, 19, 215, 137, 12325, 220, 3221, 5627], 1.9742899999999999, 382, 11, 'Success']"
