Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
5149,21,36588,"[[5149, 609, 19, 21], 1.0731799999999998, 98, 4, 'Success']","[[5149, 609, 19, 21], 1.0731799999999998, 98, 4, 'Failure']","[[5149, 609, 19, 21], 1.0731799999999998, 98, 4, 'Failure']","[[5149, 600, 4749, 21], 1.87812, 120, 4, 'Failure']","[[5149, 600, 4749, 21], 1.87812, 120, 4, 'Failure']","[[5149, 600, 4749, 21], 1.87812, 120, 4, 'Failure']"
11726,32,143,"[[11726, 480, 2751, 32], 1.006, 120, 4, 'Success']","[[11726, 480, 2751, 32], 1.006, 120, 4, 'Success']","[[11726, 480, 137, 32], 1.20769, 130, 4, 'Success']","[[11726, 480, 2751, 32], 1.006, 120, 4, 'Success']","[[11726, 480, 2751, 32], 1.006, 120, 4, 'Success']","[[11726, 480, 3221, 3892, 167, 32], 1.0007, 190, 6, 'Success']"
512,177,1,"[[512, 1139, 70, 177], 0.001, 98, 4, 'Success']","[[512, 1139, 70, 177], 0.001, 98, 4, 'Success']","[[512, 1139, 233, 177], 0.020700000000000003, 114, 4, 'Success']","[[512, 1139, 70, 177], 0.001, 98, 4, 'Success']","[[512, 1139, 70, 177], 0.001, 98, 4, 'Success']","[[512, 262, 38, 55, 177], 0.0005, 242, 5, 'Success']"
5251,36,24209,"[[5251, 62, 36], 4.60571, 80, 3, 'Success']","[[5251, 62, 36], 4.60571, 80, 3, 'Success']","[[5251, 392, 233, 12325, 36], 1.8504800000000001, 148, 5, 'Success']","[[5251, 62, 36], 4.60571, 80, 3, 'Success']","[[5251, 62, 36], 4.60571, 80, 3, 'Success']","[[5251, 392, 149, 3642, 36], 1.39151, 264, 5, 'Success']"
10552,3083,45325,"[[10552, 18, 3728, 3083], 2.09065, 114, 4, 'Failure']","[[10552, 18, 3728, 3083], 2.09065, 114, 4, 'Failure']","[[10552, 18, 3728, 3083], 2.09065, 114, 4, 'Failure']","[[10552, 10503, 12325, 5965, 3083], 3.31158, 154, 5, 'Success']","[[10552, 10503, 12325, 5965, 3083], 3.31158, 154, 5, 'Success']","[[10552, 10503, 12325, 5965, 3083], 3.31158, 154, 5, 'Success']"
643,84,88689,"[[643, 32, 84], 46.344539999999995, 184, 3, 'Success']","[[643, 32, 84], 46.344539999999995, 184, 3, 'Success']","[[643, 18, 137, 84], 2.17738, 234, 4, 'Failure']","[[643, 4, 10113, 84], 2.97558, 120, 4, 'Failure']","[[643, 4, 10113, 84], 2.97558, 120, 4, 'Failure']","[[643, 4, 10113, 84], 2.97558, 120, 4, 'Failure']"
2059,4822,2589,"[[2059, 2, 4822], 1.00259, 58, 3, 'Success']","[[2059, 2, 4822], 1.00259, 58, 3, 'Success']","[[2059, 2, 194, 4822], 1.2614900000000002, 98, 4, 'Success']","[[2059, 2, 4822], 1.00259, 58, 3, 'Success']","[[2059, 2, 4822], 1.00259, 58, 3, 'Success']","[[2059, 2, 3781, 609, 2223, 4822], 1.01295, 178, 6, 'Success']"
5765,383,15730,"[[5765, 347, 18, 383], 2.34608, 120, 4, 'Success']","[[5765, 4000, 167, 383], 2.04719, 110, 4, 'Success']","[[5765, 1609, 12206, 12325, 383], 2.20449, 148, 5, 'Success']","[[5765, 347, 445, 383], 3.6045599999999998, 120, 4, 'Success']","[[5765, 347, 445, 383], 3.6045599999999998, 120, 4, 'Success']","[[5765, 347, 21, 1577, 167, 383], 2.28315, 190, 6, 'Success']"
10774,21,686,"[[10774, 4044, 21], 2.0693900000000003, 80, 3, 'Success']","[[10774, 4044, 21], 2.0693900000000003, 80, 3, 'Success']","[[10774, 855, 6463, 21], 1.20581, 114, 4, 'Success']","[[10774, 4044, 21], 2.0693900000000003, 80, 3, 'Success']","[[10774, 4044, 21], 2.0693900000000003, 80, 3, 'Success']","[[10774, 855, 6876, 167, 9515, 21], 1.07341, 190, 6, 'Success']"
453,10294,3,"[[453, 21, 10294], 1.9889999999999999, 80, 3, 'Success']","[[453, 21, 10294], 1.9889999999999999, 80, 3, 'Success']","[[453, 21, 10294], 1.9889999999999999, 80, 3, 'Success']","[[453, 21, 10294], 1.9889999999999999, 80, 3, 'Success']","[[453, 21, 10294], 1.9889999999999999, 80, 3, 'Success']","[[453, 36, 609, 2223, 10294], 0.989, 192, 5, 'Success']"
