Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
8582,12400,350714,"[[8582, 8459, 233, 8152, 12400], 49.80554, 154, 5, 'Failure']","[[8582, 759, 7983, 21, 12400], 40.124860000000005, 160, 5, 'Failure']","[[8582, 759, 7983, 21, 12400], 40.124860000000005, 160, 5, 'Failure']","[[8582, 9590, 29, 18, 9837, 12400], 294.98356, 200, 6, 'Success']","[[8582, 9590, 29, 18, 9837, 12400], 294.98356, 200, 6, 'Failure']","[[8582, 9590, 131, 10113, 18, 9837, 12400], 234.57136, 240, 7, 'Failure']"
750,10065,984289,"[[750, 84, 10065], 5.92145, 80, 3, 'Failure']","[[750, 84, 10065], 5.92145, 80, 3, 'Failure']","[[750, 84, 10065], 5.92145, 80, 3, 'Failure']","[[750, 48, 445, 10065], 341.5888, 120, 4, 'Success']","[[750, 48, 445, 10065], 341.5888, 120, 4, 'Failure']","[[750, 2562, 796, 445, 10065], 59.08932, 160, 5, 'Failure']"
4977,6506,853310,"[[4977, 18, 3919, 6506], 193.99924000000001, 114, 4, 'Failure']","[[4977, 18, 3919, 6506], 193.99924000000001, 114, 4, 'Failure']","[[4977, 5107, 1531, 1236, 8179, 314, 6309, 6506], 6.268550000000001, 384, 8, 'Failure']","[[4977, 321, 3919, 6506], 811.88136, 218, 4, 'Failure']","[[4977, 321, 3919, 6506], 811.88136, 218, 4, 'Failure']","[[4977, 600, 61, 175, 78, 3919, 6506], 178.18877, 190, 7, 'Failure']"
4037,5903,273331,"[[4037, 2584, 167, 32, 5903], 142.6738, 254, 5, 'Success']","[[4037, 2584, 167, 32, 5903], 142.6738, 254, 5, 'Failure']","[[4037, 2584, 167, 32, 5903], 142.6738, 254, 5, 'Failure']","[[4037, 173, 4694, 32, 5903], 157.22996, 264, 5, 'Failure']","[[4037, 173, 4694, 32, 5903], 157.22996, 264, 5, 'Failure']","[[4037, 173, 71, 32, 5903], 155.95642, 242, 5, 'Failure']"
910,3094,22686,"[[910, 32, 3094], 13.34301, 184, 3, 'Success']","[[910, 32, 3094], 13.34301, 184, 3, 'Failure']","[[910, 50, 177, 57, 3094], 4.52042, 116, 5, 'Success']","[[910, 32, 3094], 13.34301, 184, 3, 'Failure']","[[910, 32, 3094], 13.34301, 184, 3, 'Failure']","[[910, 50, 177, 57, 3094], 4.52042, 116, 5, 'Success']"
151,6170,682657,"[[151, 59, 173, 67, 6170], 182.47977, 116, 5, 'Failure']","[[151, 59, 173, 67, 6170], 182.47977, 116, 5, 'Failure']","[[151, 59, 173, 67, 6170], 182.47977, 116, 5, 'Failure']","[[151, 59, 175, 67, 6170], 182.47977, 116, 5, 'Success']","[[151, 59, 175, 67, 6170], 182.47977, 116, 5, 'Success']","[[151, 59, 175, 67, 6170], 182.47977, 116, 5, 'Failure']"
9635,8740,184907,"[[9635, 21, 6410, 6814, 8740], 3.7396399999999996, 160, 5, 'Failure']","[[9635, 21, 6410, 6814, 8740], 3.7396399999999996, 160, 5, 'Failure']","[[9635, 21, 6410, 6814, 8740], 3.7396399999999996, 160, 5, 'Failure']","[[9635, 6941, 167, 8186, 8740], 24.029180000000004, 150, 5, 'Failure']","[[9635, 6941, 167, 8186, 8740], 24.029180000000004, 150, 5, 'Failure']","[[9635, 6941, 167, 8186, 8740], 24.029180000000004, 150, 5, 'Failure']"
4786,2066,204902,"[[4786, 48, 154, 2066], 84.17203, 114, 4, 'Failure']","[[4786, 855, 2066], 42.185340000000004, 80, 3, 'Failure']","[[4786, 855, 2066], 42.185340000000004, 80, 3, 'Failure']","[[4786, 32, 855, 2066], 145.452, 224, 4, 'Failure']","[[4786, 32, 855, 2066], 145.452, 224, 4, 'Failure']","[[4786, 32, 855, 2066], 145.452, 224, 4, 'Failure']"
7027,11845,433295,"[[7027, 7022, 18, 11845], 12.699019999999999, 120, 4, 'Failure']","[[7027, 7022, 18, 11845], 12.699019999999999, 120, 4, 'Failure']","[[7027, 4096, 600, 6219, 314, 11845], 3.03508, 304, 6, 'Failure']","[[7027, 7022, 148, 11845], 23.531439999999996, 120, 4, 'Failure']","[[7027, 7022, 148, 11845], 23.531439999999996, 120, 4, 'Failure']","[[7027, 7022, 18, 11837, 314, 11845], 13.567630000000001, 282, 6, 'Failure']"
6576,7186,36538,"[[6576, 9401, 12325, 600, 6496, 7186], 2.9731199999999998, 194, 6, 'Success']","[[6576, 9401, 12325, 600, 6496, 7186], 2.9731199999999998, 194, 6, 'Success']","[[6576, 9401, 12325, 600, 6496, 7186], 2.9731199999999998, 194, 6, 'Success']","[[6576, 9401, 12325, 600, 6496, 7186], 2.9731199999999998, 194, 6, 'Success']","[[6576, 9401, 12325, 600, 6496, 7186], 2.9731199999999998, 194, 6, 'Failure']","[[6576, 9401, 12325, 6722, 167, 3183, 600, 6496, 7186], 3.0472, 304, 9, 'Failure']"
