Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4607,9656,7845,"[[4607, 3083, 6693, 26, 9656], 25.11303, 258, 5, 'Failure']","[[4607, 3083, 5965, 609, 9656], 25.329720000000002, 264, 5, 'Success']","[[4607, 3083, 6693, 26, 9656], 25.11303, 258, 5, 'Failure']","[[4607, 3083, 4682, 609, 9656], 25.45563, 258, 5, 'Success']","[[4607, 3083, 6693, 26, 9656], 25.11303, 258, 5, 'Failure']","[[4607, 3083, 6693, 26, 9656], 25.11303, 258, 5, 'Failure']","[[4607, 3083, 5965, 6722, 12325, 26, 9656], 25.11303, 332, 7, 'Success']"
7155,3141,10331,"[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 21, 3141], 32.00636, 224, 4, 'Success']","[[7155, 6274, 3083, 5965, 18, 3141], 32.00636, 408, 6, 'Success']"
12569,574,521783,"[[12569, 67, 2, 574], 32.46987, 98, 4, 'Failure']","[[12569, 67, 506, 574], 33.79174, 120, 4, 'Success']","[[12569, 67, 175, 574], 32.46987, 98, 4, 'Success']","[[12569, 67, 506, 574], 33.79174, 120, 4, 'Success']","[[12569, 67, 506, 574], 33.79174, 120, 4, 'Success']","[[12569, 67, 506, 574], 33.79174, 120, 4, 'Success']","[[12569, 67, 177, 62, 574], 32.46987, 116, 5, 'Success']"
11916,1382,7010449,"[[11916, 261, 18, 1382], 962.4635499999999, 120, 4, 'Failure']","[[11916, 261, 507, 48, 154, 1382], 5809.41431, 194, 6, 'Failure']","[[11916, 261, 3292, 48, 154, 1382], 4174.00597, 174, 6, 'Failure']","[[11916, 261, 9709, 12325, 6722, 18, 1382], 24.03138, 234, 7, 'Failure']","[[11916, 261, 3969, 32, 154, 1382], 8012.139479999999, 298, 6, 'Failure']","[[11916, 261, 3969, 32, 154, 1382], 8012.139479999999, 298, 6, 'Failure']","[[11916, 261, 507, 174, 175, 48, 154, 1382], 4808.540180000001, 252, 8, 'Failure']"
8314,71,49485669,"[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']","[[8314, 175, 71], 50.48567, 58, 3, 'Failure']"
9493,116,6,"[[9493, 612, 29, 302, 116], 2.00015, 160, 5, 'Success']","[[9493, 612, 29, 302, 116], 2.00015, 160, 5, 'Success']","[[9493, 177, 116], 3.25034, 80, 3, 'Success']","[[9493, 177, 116], 3.25034, 80, 3, 'Success']","[[9493, 177, 116], 3.25034, 80, 3, 'Success']","[[9493, 177, 116], 3.25034, 80, 3, 'Success']","[[9493, 612, 12325, 29, 302, 116], 2.00015, 194, 6, 'Success']"
4672,3759,64,"[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 3386, 3759], 1.19963, 224, 4, 'Success']","[[4672, 3083, 5965, 12325, 4090, 3759], 1.19206, 298, 6, 'Success']"
12948,5961,381,"[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 1983, 5961], 1.07658, 120, 4, 'Success']","[[12948, 609, 19, 215, 137, 12325, 5961], 1.0011400000000001, 222, 7, 'Success']"
3972,9491,7462,"[[3972, 84, 141, 9491], 5.317170000000001, 100, 4, 'Success']","[[3972, 84, 141, 9491], 5.317170000000001, 100, 4, 'Success']","[[3972, 84, 4976, 9626, 9491], 2.85915, 160, 5, 'Success']","[[3972, 84, 141, 9491], 5.317170000000001, 100, 4, 'Success']","[[3972, 84, 141, 9491], 5.317170000000001, 100, 4, 'Success']","[[3972, 84, 141, 9491], 5.317170000000001, 100, 4, 'Success']","[[3972, 84, 10113, 12325, 3921, 9626, 9491], 2.45617, 234, 7, 'Success']"
2101,9490,61049,"[[2101, 2081, 11616, 21, 9490], 4.1831499999999995, 160, 5, 'Failure']","[[2101, 2081, 3974, 12325, 9563, 9490], 6.212409999999999, 194, 6, 'Success']","[[2101, 2081, 3974, 18, 9265, 9490], 3.7986500000000003, 200, 6, 'Success']","[[2101, 2081, 3974, 12325, 9563, 9490], 6.212409999999999, 194, 6, 'Success']","[[2101, 2081, 3974, 3742, 4816, 9490], 5.846139999999999, 194, 6, 'Success']","[[2101, 2081, 3974, 3742, 4816, 9490], 5.846139999999999, 194, 6, 'Success']","[[2101, 2081, 2680, 600, 6184, 1579, 8260, 167, 3742, 4816, 9490], 4.51463, 384, 11, 'Success']"
10191,996,434419,"[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']","[[10191, 8538, 996], 153.05751, 115, 3, 'Failure']"
3989,5003,1162377,"[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Success']","[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Success']","[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Failure']","[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Failure']","[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Failure']","[[3989, 173, 152, 5003], 70.50568000000001, 120, 4, 'Failure']","[[3989, 173, 177, 796, 6980, 6764, 3297, 5003], 73.83163, 252, 8, 'Failure']"
12787,3183,35143520,"[[12787, 12325, 167, 3183], 71.28708, 104, 4, 'Failure']","[[12787, 12325, 6722, 141, 177, 73, 3183], 12163.48124, 190, 7, 'Failure']","[[12787, 12325, 6722, 141, 177, 73, 3183], 12163.48124, 190, 7, 'Failure']","[[12787, 12325, 167, 3183], 71.28708, 104, 4, 'Failure']","[[12787, 12325, 6722, 141, 177, 73, 3183], 12163.48124, 190, 7, 'Failure']","[[12787, 12325, 6722, 141, 177, 73, 3183], 12163.48124, 190, 7, 'Failure']","[[12787, 12325, 6722, 141, 177, 73, 3183], 12163.48124, 190, 7, 'Failure']"
9322,4967,4,"[[9322, 855, 2910, 4967], 1.0012, 120, 4, 'Success']","[[9322, 855, 5914, 4967], 1.0012, 120, 4, 'Success']","[[9322, 855, 5914, 4967], 1.0012, 120, 4, 'Success']","[[9322, 855, 32, 4967], 2.00451, 224, 4, 'Success']","[[9322, 855, 5914, 4967], 1.0012, 120, 4, 'Success']","[[9322, 855, 5914, 4967], 1.0012, 120, 4, 'Success']","[[9322, 855, 6876, 167, 1573, 2910, 4967], 1.00042, 230, 7, 'Success']"
6560,4762,41,"[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6980, 4261, 4762], 1.00516, 120, 4, 'Success']","[[6560, 6681, 6134, 12325, 26, 4762], 1.00049, 188, 6, 'Success']"
8993,856,195,"[[8993, 8768, 2223, 167, 856], 0.59479, 254, 5, 'Success']","[[8993, 8768, 2223, 167, 856], 0.59479, 254, 5, 'Success']","[[8993, 8768, 2223, 167, 856], 0.59479, 254, 5, 'Success']","[[8993, 8768, 2, 32, 856], 1.68559, 346, 5, 'Success']","[[8993, 8768, 2223, 167, 856], 0.59479, 254, 5, 'Success']","[[8993, 8768, 2223, 167, 856], 0.59479, 254, 5, 'Success']","[[8993, 8768, 7218, 8301, 137, 12325, 167, 856], 0.5851999999999999, 482, 8, 'Success']"
10230,3569,8963,"[[10230, 7218, 21, 3569], 27.90099, 224, 4, 'Failure']","[[10230, 7218, 3065, 3569], 27.9819, 224, 4, 'Failure']","[[10230, 7218, 3065, 3569], 27.9819, 224, 4, 'Failure']","[[10230, 7218, 3065, 3569], 27.9819, 224, 4, 'Failure']","[[10230, 7218, 3065, 3569], 27.9819, 224, 4, 'Failure']","[[10230, 7218, 3065, 3569], 27.9819, 224, 4, 'Failure']","[[10230, 7218, 8301, 137, 12325, 167, 11654, 308, 11837, 314, 3569], 26.899990000000003, 558, 11, 'Failure']"
12194,75,61286,"[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 2702, 75], 1.5321600000000002, 110, 4, 'Success']","[[12194, 167, 6722, 12325, 6755, 75], 0.56158, 194, 6, 'Success']"
13116,12650,115248,"[[13116, 173, 6593, 12650], 65.80624, 112, 4, 'Failure']","[[13116, 5969, 6593, 12650], 98.72403000000001, 112, 4, 'Success']","[[13116, 173, 177, 796, 12650], 10.819209999999998, 138, 5, 'Success']","[[13116, 173, 177, 796, 12650], 10.819209999999998, 138, 5, 'Success']","[[13116, 173, 18, 796, 12650], 11.93452, 160, 5, 'Success']","[[13116, 173, 18, 796, 12650], 11.93452, 160, 5, 'Success']","[[13116, 5969, 12413, 2728, 131, 137, 12325, 3974, 796, 12650], 5.581250000000001, 364, 10, 'Success']"
11891,4506,7060465,"[[11891, 600, 3862, 4506], 736.2912100000001, 120, 4, 'Failure']","[[11891, 12325, 8168, 351, 4506], 626.1525899999999, 148, 5, 'Failure']","[[11891, 12325, 8168, 351, 4506], 626.1525899999999, 148, 5, 'Failure']","[[11891, 12325, 11837, 314, 4506], 33.06249, 236, 5, 'Failure']","[[11891, 12325, 8168, 351, 4506], 626.1525899999999, 148, 5, 'Failure']","[[11891, 12325, 8168, 351, 4506], 626.1525899999999, 148, 5, 'Failure']","[[11891, 12325, 8168, 351, 4506], 626.1525899999999, 148, 5, 'Failure']"
12868,50,15539394,"[[12868, 3412, 173, 50], 796.50987, 98, 4, 'Failure']","[[12868, 12315, 177, 50], 15555.94893, 202, 4, 'Failure']","[[12868, 3412, 321, 175, 50], 813.0501100000001, 138, 5, 'Failure']","[[12868, 3412, 459, 301, 445, 175, 50], 82.69712999999999, 218, 7, 'Failure']","[[12868, 12315, 177, 50], 15555.94893, 202, 4, 'Failure']","[[12868, 12315, 177, 50], 15555.94893, 202, 4, 'Failure']","[[12868, 3412, 321, 175, 50], 813.0501100000001, 138, 5, 'Failure']"
7832,2993,9,"[[7832, 7218, 4822, 2706, 2993], 0.027, 368, 5, 'Success']","[[7832, 7218, 3083, 2706, 2993], 0.027, 368, 5, 'Success']","[[7832, 7218, 2, 2706, 2993], 0.0279, 242, 5, 'Success']","[[7832, 7218, 124, 233, 2993], 0.03051, 258, 5, 'Success']","[[7832, 7218, 2, 2706, 2993], 0.0279, 242, 5, 'Success']","[[7832, 7218, 2, 2706, 2993], 0.0279, 242, 5, 'Success']","[[7832, 7218, 8301, 137, 12325, 3292, 2993], 0.027, 328, 7, 'Success']"
11763,9660,39,"[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 12325, 9660], 1.11704, 114, 4, 'Success']","[[11763, 600, 6010, 1559, 12325, 9660], 1.00016, 194, 6, 'Success']"
10013,4077,782,"[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 8587, 4077], 1.43715, 120, 4, 'Success']","[[10013, 18, 3974, 916, 5799, 8547, 4077], 1.0307199999999999, 230, 7, 'Success']"
2983,58,7480,"[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 18, 58], 2.01496, 80, 3, 'Success']","[[2983, 609, 19, 215, 137, 12325, 3292, 58], 1.02244, 242, 8, 'Success']"
10963,4867,29088,"[[10963, 10294, 1875, 18, 4867], 89.59094, 264, 5, 'Failure']","[[10963, 10294, 7218, 3642, 4867], 90.18153, 368, 5, 'Success']","[[10963, 10294, 1875, 233, 4867], 89.69659, 258, 5, 'Failure']","[[10963, 10294, 7218, 3642, 4867], 90.18153, 368, 5, 'Success']","[[10963, 10294, 1875, 855, 4867], 94.39387, 264, 5, 'Success']","[[10963, 10294, 1875, 855, 4867], 94.39387, 264, 5, 'Success']","[[10963, 10294, 7218, 8301, 137, 12325, 3292, 3642, 4867], 90.18153, 512, 9, 'Success']"
6988,1391,120342,,,,,,,
11562,5883,1598803,"[[11562, 21, 233, 5883], 10259.4575, 218, 4, 'Failure']","[[11562, 5530, 58, 70, 5883], 10624.020059999999, 154, 5, 'Failure']","[[11562, 21, 3527, 233, 5883], 10263.178820000001, 154, 5, 'Failure']","[[11562, 21, 3527, 233, 5883], 10263.178820000001, 154, 5, 'Failure']","[[11562, 5530, 58, 233, 5883], 10977.74221, 148, 5, 'Failure']","[[11562, 5530, 58, 233, 5883], 10977.74221, 148, 5, 'Failure']","[[11562, 5530, 58, 56, 175, 70, 5883], 10604.76359, 190, 7, 'Failure']"
9587,11251,11620977,"[[9587, 855, 11251], 2336.8187000000003, 80, 3, 'Failure']","[[9587, 488, 91, 2734, 11251], 41406.67449, 408, 5, 'Failure']","[[9587, 488, 18, 2734, 11251], 29768.095800000003, 258, 5, 'Failure']","[[9587, 855, 131, 10113, 18, 11837, 314, 11251], 73.72802999999999, 362, 8, 'Failure']","[[9587, 488, 91, 2734, 11251], 41406.67449, 408, 5, 'Failure']","[[9587, 488, 91, 2734, 11251], 41406.67449, 408, 5, 'Failure']","[[9587, 488, 18, 2734, 11251], 29768.095800000003, 258, 5, 'Failure']"
10120,3141,4,"[[10120, 494, 2223, 108, 3141], 1.00716, 96, 5, 'Success']","[[10120, 494, 2223, 108, 3141], 1.00716, 96, 5, 'Success']","[[10120, 494, 21, 3141], 2.0056000000000003, 76, 4, 'Success']","[[10120, 494, 32, 3141], 2.0076, 180, 4, 'Success']","[[10120, 494, 21, 3141], 2.0056000000000003, 76, 4, 'Success']","[[10120, 494, 21, 3141], 2.0056000000000003, 76, 4, 'Success']","[[10120, 494, 15, 364, 12352, 3221, 3892, 167, 29, 570, 108, 3141], 1.00511, 358, 12, 'Success']"
11835,11276,90,"[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 855, 11276], 1.03609, 120, 4, 'Success']","[[11835, 6269, 10164, 4433, 12325, 167, 11654, 308, 11837, 314, 11276], 1.00236, 444, 11, 'Success']"
8799,6189,346,"[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 2, 5039, 6189], 1.0727, 242, 5, 'Success']","[[8799, 8768, 7218, 3277, 3868, 6720, 3674, 3878, 6189], 1.0397100000000001, 528, 9, 'Success']"
9148,3729,6882,"[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 5773, 233, 3729], 20.767000000000003, 258, 5, 'Success']","[[9148, 8768, 7218, 8301, 137, 12325, 233, 3729], 20.6598, 486, 8, 'Success']"
2856,1639,49656,"[[2856, 2377, 167, 1639], 10.98087, 110, 4, 'Success']","[[2856, 2377, 167, 1639], 10.98087, 110, 4, 'Success']","[[2856, 2377, 460, 18, 1639], 3.7945200000000003, 160, 5, 'Success']","[[2856, 2377, 460, 18, 1639], 3.7945200000000003, 160, 5, 'Success']","[[2856, 2377, 167, 1639], 10.98087, 110, 4, 'Success']","[[2856, 2377, 167, 1639], 10.98087, 110, 4, 'Success']","[[2856, 2377, 460, 8260, 167, 11654, 308, 11837, 314, 1639], 2.1013200000000003, 410, 10, 'Success']"
6371,8052,770617,"[[6371, 445, 10016, 8052], 154.58247, 120, 4, 'Failure']","[[6371, 445, 6722, 11890, 8052], 66.96196, 160, 5, 'Success']","[[6371, 445, 3292, 277, 8052], 53.09044000000001, 134, 5, 'Success']","[[6371, 445, 5773, 11890, 8052], 13.118060000000002, 160, 5, 'Failure']","[[6371, 445, 6722, 11890, 8052], 66.96196, 160, 5, 'Success']","[[6371, 445, 6722, 11890, 8052], 66.96196, 160, 5, 'Success']","[[6371, 445, 321, 6184, 18, 8737, 11890, 8052], 25.536260000000002, 280, 8, 'Success']"
11962,6846,2882413,"[[11962, 32, 6892, 6846], 1443.20843, 224, 4, 'Failure']","[[11962, 398, 48, 420, 6846], 296.00681, 160, 5, 'Failure']","[[11962, 398, 59, 420, 6846], 168.54791999999998, 160, 5, 'Failure']","[[11962, 398, 321, 445, 420, 6846], 15.52967, 304, 6, 'Failure']","[[11962, 398, 48, 420, 6846], 296.00681, 160, 5, 'Failure']","[[11962, 398, 48, 420, 6846], 296.00681, 160, 5, 'Failure']","[[11962, 398, 59, 177, 56, 420, 6846], 168.54791999999998, 196, 7, 'Failure']"
10455,3292,12609643,"[[10455, 2584, 3292], 12624.26525, 80, 3, 'Failure']","[[10455, 55, 173, 3292], 709.3906999999999, 98, 4, 'Failure']","[[10455, 55, 173, 3292], 709.3906999999999, 98, 4, 'Failure']","[[10455, 2584, 576, 445, 3292], 167.9258, 160, 5, 'Failure']","[[10455, 55, 173, 3292], 709.3906999999999, 98, 4, 'Failure']","[[10455, 55, 173, 3292], 709.3906999999999, 98, 4, 'Failure']","[[10455, 55, 173, 3292], 709.3906999999999, 98, 4, 'Failure']"
7097,11278,8,"[[7097, 6274, 108, 11420, 11278], 1.02444, 244, 5, 'Success']","[[7097, 6274, 108, 11420, 11278], 1.02444, 244, 5, 'Success']","[[7097, 6274, 108, 11420, 11278], 1.02444, 244, 5, 'Success']","[[7097, 6274, 5043, 3221, 11278], 2.0270099999999998, 264, 5, 'Success']","[[7097, 6274, 108, 11420, 11278], 1.02444, 244, 5, 'Success']","[[7097, 6274, 108, 11420, 11278], 1.02444, 244, 5, 'Success']","[[7097, 6274, 3642, 167, 11654, 11278], 1.02401, 294, 6, 'Success']"
7980,225,25,"[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']","[[7980, 189, 225], 1.47003, 460, 3, 'Success']"
10200,138,934,"[[10200, 10129, 3642, 36, 138], 1.05884, 192, 5, 'Success']","[[10200, 10129, 3642, 36, 138], 1.05884, 192, 5, 'Success']","[[10200, 10129, 3642, 36, 138], 1.05884, 192, 5, 'Success']","[[10200, 10621, 21, 138], 4.00187, 224, 4, 'Success']","[[10200, 3666, 2425, 36, 138], 0.28768, 202, 5, 'Success']","[[10200, 3666, 2425, 36, 138], 0.28768, 202, 5, 'Success']","[[10200, 6269, 10164, 4433, 12325, 36, 138], 1.04576, 266, 7, 'Success']"
3517,7280,9129,"[[3517, 634, 32, 7280], 20.699080000000002, 328, 4, 'Success']","[[3517, 634, 32, 7280], 20.699080000000002, 328, 4, 'Success']","[[3517, 634, 392, 21, 7280], 16.33977, 160, 5, 'Success']","[[3517, 634, 32, 7280], 20.699080000000002, 328, 4, 'Success']","[[3517, 634, 2402, 21, 7280], 16.14828, 160, 5, 'Success']","[[3517, 634, 2402, 21, 7280], 16.14828, 160, 5, 'Success']","[[3517, 634, 3277, 3868, 6720, 7280], 15.13814, 200, 6, 'Success']"
5083,2840,23324,"[[5083, 4822, 21, 2840], 72.02178, 224, 4, 'Failure']","[[5083, 4822, 3065, 2840], 73.23828, 224, 4, 'Failure']","[[5083, 4822, 3065, 2840], 73.23828, 224, 4, 'Failure']","[[5083, 4822, 3065, 2840], 73.23828, 224, 4, 'Failure']","[[5083, 4822, 3065, 2840], 73.23828, 224, 4, 'Failure']","[[5083, 4822, 3065, 2840], 73.23828, 224, 4, 'Failure']","[[5083, 4822, 10113, 12325, 6722, 167, 12194, 1579, 2840], 71.06556, 408, 9, 'Failure']"
11806,398,795780,"[[11806, 1603, 398], 240.53002, 80, 3, 'Failure']","[[11806, 56, 48, 398], 126.39619, 120, 4, 'Success']","[[11806, 56, 177, 59, 398], 46.81373, 116, 5, 'Success']","[[11806, 1603, 865, 5899, 398], 4.18412, 264, 5, 'Failure']","[[11806, 56, 48, 398], 126.39619, 120, 4, 'Success']","[[11806, 56, 48, 398], 126.39619, 120, 4, 'Success']","[[11806, 56, 177, 59, 398], 46.81373, 116, 5, 'Failure']"
4180,8666,1872079,"[[4180, 32, 8666], 1870.8014899999998, 184, 3, 'Failure']","[[4180, 5778, 6980, 233, 8666], 988.61744, 154, 5, 'Failure']","[[4180, 5778, 8152, 7021, 167, 8666], 386.66963, 190, 6, 'Failure']","[[4180, 5778, 4998, 167, 8666], 232.38932, 150, 5, 'Failure']","[[4180, 5778, 6980, 233, 8666], 988.61744, 154, 5, 'Failure']","[[4180, 5778, 6980, 233, 8666], 988.61744, 154, 5, 'Failure']","[[4180, 5778, 6980, 233, 8666], 988.61744, 154, 5, 'Failure']"
12512,351,20873141,"[[12512, 698, 6228, 351], 20896.03502, 120, 4, 'Failure']","[[12512, 698, 301, 351], 31343.052530000004, 120, 4, 'Failure']","[[12512, 698, 321, 8168, 351], 21774.58634, 160, 5, 'Failure']","[[12512, 698, 445, 796, 351], 20939.825109999998, 160, 5, 'Failure']","[[12512, 698, 301, 351], 31343.052530000004, 120, 4, 'Failure']","[[12512, 698, 301, 351], 31343.052530000004, 120, 4, 'Failure']","[[12512, 698, 321, 301, 351], 31364.958010000002, 160, 5, 'Failure']"
7974,2997,10,,,,,,,
2472,3374,18,"[[2472, 924, 1139, 2537, 3374], 0.10872, 160, 5, 'Success']","[[2472, 924, 1139, 2537, 3374], 0.10872, 160, 5, 'Success']","[[2472, 924, 1139, 2537, 3374], 0.10872, 160, 5, 'Success']","[[2472, 924, 1139, 3642, 3374], 0.11542000000000001, 160, 5, 'Success']","[[2472, 924, 1139, 2537, 3374], 0.10872, 160, 5, 'Success']","[[2472, 924, 1139, 2537, 3374], 0.10872, 160, 5, 'Success']","[[2472, 924, 1139, 6324, 5199, 12325, 6722, 2537, 3374], 0.05461, 314, 9, 'Success']"
11424,223,329,"[[11424, 2364, 600, 254, 223], 3.00152, 160, 5, 'Success']","[[11424, 2364, 600, 2223, 108, 223], 2.38532, 180, 6, 'Success']","[[11424, 2364, 600, 254, 223], 3.00152, 160, 5, 'Success']","[[11424, 1826, 32, 1368, 223], 3.35325, 258, 5, 'Success']","[[11424, 2364, 600, 254, 223], 3.00152, 160, 5, 'Success']","[[11424, 2364, 600, 254, 223], 3.00152, 160, 5, 'Success']","[[11424, 2364, 600, 6010, 1559, 12325, 4090, 4402, 6228, 6209, 223], 2.00363, 394, 11, 'Success']"
9113,6255,9618,"[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 21, 6255], 29.86665, 224, 4, 'Success']","[[9113, 8768, 7218, 8301, 137, 12325, 4482, 149, 8688, 6644, 6255], 29.935190000000002, 716, 11, 'Success']"
5388,2891,20853,"[[5388, 4822, 2537, 1346, 2891], 70.39669, 264, 5, 'Failure']","[[5388, 4822, 2537, 1346, 2891], 70.39669, 264, 5, 'Failure']","[[5388, 4822, 4682, 167, 1393, 2891], 65.39866, 288, 6, 'Failure']","[[5388, 4822, 4682, 167, 1393, 2891], 65.39866, 288, 6, 'Failure']","[[5388, 4822, 3642, 167, 1393, 2891], 64.62475, 294, 6, 'Failure']","[[5388, 4822, 3642, 167, 1393, 2891], 64.62475, 294, 6, 'Failure']","[[5388, 4822, 10113, 12325, 6722, 167, 1393, 2891], 64.62475, 368, 8, 'Failure']"
11923,1291,412892,"[[11923, 3152, 4311, 6678, 1291], 35.85784, 160, 5, 'Failure']","[[11923, 3152, 4311, 6678, 1291], 35.85784, 160, 5, 'Failure']","[[11923, 3152, 4311, 6678, 1291], 35.85784, 160, 5, 'Failure']","[[11923, 3152, 3534, 12157, 6678, 1291], 16.625480000000003, 200, 6, 'Failure']","[[11923, 3152, 4311, 6678, 1291], 35.85784, 160, 5, 'Failure']","[[11923, 3152, 4311, 6678, 1291], 35.85784, 160, 5, 'Failure']","[[11923, 3152, 3534, 12148, 12325, 10113, 5916, 6678, 1291], 20.75453, 308, 9, 'Failure']"
1014,2653,3851877,"[[1014, 4289, 12325, 2653], 8.70476, 108, 4, 'Failure']","[[1014, 70, 175, 2653], 218.95533, 98, 4, 'Failure']","[[1014, 70, 175, 2653], 218.95533, 98, 4, 'Failure']","[[1014, 4289, 12325, 2653], 8.70476, 108, 4, 'Failure']","[[1014, 70, 175, 2653], 218.95533, 98, 4, 'Failure']","[[1014, 70, 175, 2653], 218.95533, 98, 4, 'Failure']","[[1014, 70, 175, 2653], 218.95533, 98, 4, 'Failure']"
