Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
7200,10170,26525,"[[7200, 6274, 3281, 3111, 10170], 80.63221, 264, 5, 'Failure']","[[7200, 6274, 6184, 609, 10170], 82.87, 264, 5, 'Failure']","[[7200, 6274, 3065, 609, 10170], 82.87, 264, 5, 'Failure']","[[7200, 6274, 6184, 609, 10170], 82.87, 264, 5, 'Failure']","[[7200, 6274, 3281, 609, 10170], 82.26307, 264, 5, 'Failure']","[[7200, 6274, 3281, 609, 10170], 82.26307, 264, 5, 'Failure']","[[7200, 6274, 3083, 5965, 609, 10170], 82.23546, 408, 6, 'Failure']"
2330,5489,200121,"[[2330, 2, 612, 5489], 2.90024, 98, 4, 'Failure']","[[2330, 2, 612, 5489], 2.90024, 98, 4, 'Failure']","[[2330, 2, 612, 5489], 2.90024, 98, 4, 'Failure']","[[2330, 600, 6057, 612, 5489], 4.70073, 160, 5, 'Failure']","[[2330, 600, 6057, 612, 5489], 4.70073, 160, 5, 'Failure']","[[2330, 600, 6057, 612, 5489], 4.70073, 160, 5, 'Failure']","[[2330, 600, 6184, 18, 2189, 612, 5489], 7.40149, 240, 7, 'Failure']"
8159,5438,8,"[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 6337, 855, 5438], 1.00163, 120, 4, 'Success']","[[8159, 609, 19, 215, 600, 6079, 5439, 5438], 1.00078, 258, 8, 'Success']"
2624,9301,78,"[[2624, 314, 6470, 609, 9301], 1.00988, 245, 5, 'Success']","[[2624, 314, 6470, 609, 9301], 1.00988, 245, 5, 'Success']","[[2624, 314, 6470, 609, 9301], 1.00988, 245, 5, 'Success']","[[2624, 314, 1983, 609, 9301], 1.0239200000000002, 264, 5, 'Success']","[[2624, 314, 4438, 609, 9301], 1.00988, 264, 5, 'Success']","[[2624, 314, 4438, 609, 9301], 1.00988, 264, 5, 'Success']","[[2624, 314, 11837, 12325, 4438, 609, 9301], 1.00988, 316, 7, 'Success']"
3848,1228,860,"[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 1219, 1228], 2.26072, 132, 5, 'Success']","[[3848, 278, 18, 10113, 609, 1228], 2.00258, 172, 6, 'Success']"
12317,9854,1145,"[[12317, 4506, 2242, 2, 9854], 1.5893899999999999, 138, 5, 'Success']","[[12317, 4506, 2242, 2, 9854], 1.5893899999999999, 138, 5, 'Success']","[[12317, 4506, 2242, 2, 9854], 1.5893899999999999, 138, 5, 'Success']","[[12317, 4506, 5439, 21, 9854], 2.23149, 160, 5, 'Success']","[[12317, 4506, 2242, 2, 9854], 1.5893899999999999, 138, 5, 'Success']","[[12317, 4506, 2242, 2, 9854], 1.5893899999999999, 138, 5, 'Success']","[[12317, 4506, 314, 11837, 12325, 1573, 1566, 2, 9854], 1.11765, 364, 9, 'Success']"
5348,11046,20022,"[[5348, 4822, 169, 6621, 11046], 69.27965999999999, 242, 5, 'Failure']","[[5348, 4822, 169, 6621, 11046], 69.27965999999999, 242, 5, 'Failure']","[[5348, 4822, 5040, 3372, 11045, 11046], 62.2899, 298, 6, 'Failure']","[[5348, 4822, 367, 321, 11045, 11046], 64.2179, 298, 6, 'Failure']","[[5348, 4822, 5040, 3372, 11045, 11046], 62.2899, 298, 6, 'Failure']","[[5348, 4822, 5040, 3372, 11045, 11046], 62.2899, 298, 6, 'Failure']","[[5348, 4822, 10113, 12325, 3093, 12157, 3372, 11045, 11046], 61.2869, 412, 9, 'Failure']"
11176,11325,177785,"[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Success']","[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Failure']","[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Failure']","[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Failure']","[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Failure']","[[11176, 383, 84, 11325], 37.0924, 120, 4, 'Failure']","[[11176, 383, 131, 10113, 84, 11325], 24.75713, 200, 6, 'Failure']"
5258,1368,2,"[[5258, 57, 9550, 26, 1347, 1368], 3.25099, 298, 6, 'Success']","[[5258, 57, 9550, 26, 1347, 1368], 3.25099, 298, 6, 'Success']","[[5258, 57, 32, 1368], 4.25118, 224, 4, 'Success']","[[5258, 57, 32, 1368], 4.25118, 224, 4, 'Success']","[[5258, 57, 32, 1368], 4.25118, 224, 4, 'Success']","[[5258, 57, 32, 1368], 4.25118, 224, 4, 'Success']","[[5258, 57, 177, 73, 26, 1347, 1368], 3.2509099999999997, 294, 7, 'Success']"
10957,363,46,"[[10957, 10294, 11532, 48, 363], 0.1434, 264, 5, 'Success']","[[10957, 10294, 11532, 48, 363], 0.1434, 264, 5, 'Success']","[[10957, 10294, 11532, 48, 363], 0.1434, 264, 5, 'Success']","[[10957, 10294, 2223, 48, 363], 0.18460000000000001, 264, 5, 'Success']","[[10957, 10294, 11532, 48, 363], 0.1434, 264, 5, 'Success']","[[10957, 10294, 11532, 48, 363], 0.1434, 264, 5, 'Success']","[[10957, 10294, 7218, 8301, 137, 12325, 48, 363], 0.14261, 492, 8, 'Success']"
11092,704,833,"[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Success']","[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Success']","[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Success']","[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Success']","[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Success']","[[11092, 11057, 21, 704], 3.50283, 224, 4, 'Failure']","[[11092, 11057, 3642, 167, 5965, 609, 704], 2.58338, 334, 7, 'Success']"
6382,453,2066,"[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2, 453], 2.2107400000000004, 98, 4, 'Success']","[[6382, 612, 2861, 1358, 2573, 2, 453], 2.2107400000000004, 218, 7, 'Success']"
6048,1228,24756,"[[6048, 50, 63, 609, 1228], 18.25414, 138, 5, 'Failure']","[[6048, 50, 392, 21, 1228], 19.60253, 160, 5, 'Success']","[[6048, 50, 63, 609, 1228], 18.25414, 138, 5, 'Failure']","[[6048, 50, 392, 21, 1228], 19.60253, 160, 5, 'Failure']","[[6048, 50, 435, 21, 1228], 19.31429, 160, 5, 'Failure']","[[6048, 50, 435, 21, 1228], 19.31429, 160, 5, 'Failure']","[[6048, 50, 173, 62, 4972, 21, 1228], 19.25475, 196, 7, 'Failure']"
9747,1755,112360,"[[9747, 865, 233, 1369, 1755], 28.50616, 148, 5, 'Failure']","[[9747, 865, 6035, 1369, 1755], 29.392780000000002, 148, 5, 'Failure']","[[9747, 865, 233, 2877, 1778, 1755], 17.309240000000003, 188, 6, 'Failure']","[[9747, 865, 377, 1369, 1755], 28.393770000000004, 258, 5, 'Failure']","[[9747, 865, 6035, 1369, 1755], 29.392780000000002, 148, 5, 'Failure']","[[9747, 865, 6035, 1369, 1755], 29.392780000000002, 148, 5, 'Failure']","[[9747, 865, 233, 131, 1369, 1755], 29.2814, 188, 6, 'Failure']"
1786,9949,1,"[[1786, 1236, 2425, 1067, 9949], 1.004, 264, 5, 'Success']","[[1786, 1236, 2425, 1067, 9949], 1.004, 264, 5, 'Success']","[[1786, 1236, 2425, 1067, 9949], 1.004, 264, 5, 'Success']","[[1786, 1236, 451, 1067, 9949], 1.3052000000000001, 325, 5, 'Success']","[[1786, 1236, 2425, 1067, 9949], 1.004, 264, 5, 'Success']","[[1786, 1236, 2425, 1067, 9949], 1.004, 264, 5, 'Success']","[[1786, 1236, 600, 6010, 1559, 12325, 167, 6503, 9753, 8716, 9949], 1.00001, 378, 11, 'Success']"
6155,6153,45,"[[6155, 609, 5965, 29, 6153], 1.0046400000000002, 160, 5, 'Success']","[[6155, 609, 5965, 29, 6153], 1.0046400000000002, 160, 5, 'Success']","[[6155, 18, 6153], 2.00009, 80, 3, 'Success']","[[6155, 18, 6153], 2.00009, 80, 3, 'Success']","[[6155, 18, 6153], 2.00009, 80, 3, 'Success']","[[6155, 18, 6153], 2.00009, 80, 3, 'Success']","[[6155, 609, 19, 215, 137, 12325, 29, 6153], 1.00024, 262, 8, 'Success']"
12460,2665,802,"[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']","[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']","[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']","[[12460, 21, 26, 192, 2665], 3.3308199999999997, 148, 5, 'Success']","[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']","[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']","[[12460, 21, 9515, 609, 2665], 2.0818, 160, 5, 'Success']"
826,6177,4037,"[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']","[[826, 801, 2680, 600, 6177], 0.016149999999999998, 160, 5, 'Success']"
1938,1847,12348,"[[1938, 1930, 6640, 320, 1847], 2.2346300000000006, 159, 5, 'Failure']","[[1938, 1930, 6640, 320, 1847], 2.2346300000000006, 159, 5, 'Failure']","[[1938, 1930, 6640, 320, 1847], 2.2346300000000006, 159, 5, 'Failure']","[[1938, 1930, 10621, 18, 1847], 4.03705, 160, 5, 'Failure']","[[1938, 1930, 6640, 320, 1847], 2.2346300000000006, 159, 5, 'Failure']","[[1938, 1930, 6640, 320, 1847], 2.2346300000000006, 159, 5, 'Failure']","[[1938, 1930, 10621, 11435, 233, 3190, 167, 6722, 12325, 4438, 609, 19, 215, 6480, 1847], 1.2121500000000003, 630, 15, 'Failure']"
2504,11325,219157,"[[2504, 1369, 21, 11325], 49.4616, 120, 4, 'Failure']","[[2504, 1369, 2886, 32, 11325], 114.01714999999999, 264, 5, 'Success']","[[2504, 1369, 3642, 84, 11325], 3.65748, 160, 5, 'Failure']","[[2504, 1369, 3642, 84, 11325], 3.65748, 160, 5, 'Failure']","[[2504, 1369, 84, 11325], 49.4616, 120, 4, 'Failure']","[[2504, 1369, 84, 11325], 49.4616, 120, 4, 'Failure']","[[2504, 1369, 3642, 167, 2124, 84, 11325], 4.87664, 230, 7, 'Failure']"
11496,6655,10,"[[11496, 2877, 6470, 609, 6655], 2.0037599999999998, 141, 5, 'Success']","[[11496, 2877, 6470, 609, 6655], 2.0037599999999998, 141, 5, 'Success']","[[11496, 2877, 6470, 609, 6655], 2.0037599999999998, 141, 5, 'Success']","[[11496, 21, 6410, 6655], 3.0030200000000002, 120, 4, 'Success']","[[11496, 2877, 10113, 609, 6655], 2.0037599999999998, 160, 5, 'Success']","[[11496, 2877, 10113, 609, 6655], 2.0037599999999998, 160, 5, 'Success']","[[11496, 2877, 10113, 609, 6655], 2.0037599999999998, 160, 5, 'Success']"
5772,10922,71,"[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']","[[5772, 2904, 5965, 855, 10922], 2.01434, 160, 5, 'Success']"
5433,3178,325,"[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Success']","[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Failure']","[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Failure']","[[5433, 4822, 4682, 609, 3178], 1.98087, 258, 5, 'Failure']","[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Failure']","[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Failure']","[[5433, 4822, 19, 609, 3178], 1.97565, 242, 5, 'Failure']"
2894,8560,3466,"[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 600, 4863, 6982, 8560], 1.66845, 160, 5, 'Success']","[[2894, 570, 29, 167, 11654, 308, 11837, 314, 5007, 7927, 9420, 8560], 1.054, 472, 12, 'Success']"
2066,5438,33544,"[[2066, 855, 5438], 8.74235, 80, 3, 'Success']","[[2066, 855, 5438], 8.74235, 80, 3, 'Failure']","[[2066, 855, 5438], 8.74235, 80, 3, 'Failure']","[[2066, 855, 5438], 8.74235, 80, 3, 'Failure']","[[2066, 855, 5438], 8.74235, 80, 3, 'Failure']","[[2066, 855, 5438], 8.74235, 80, 3, 'Failure']","[[2066, 855, 6876, 167, 4482, 5439, 5438], 5.62282, 230, 7, 'Success']"
411,1368,125961,"[[411, 1847, 223, 1368], 3.37788, 120, 4, 'Failure']","[[411, 215, 19, 21, 1368], 2.37788, 138, 5, 'Failure']","[[411, 215, 19, 21, 1368], 2.37788, 138, 5, 'Failure']","[[411, 215, 600, 4749, 21, 1368], 5.275029999999999, 200, 6, 'Failure']","[[411, 215, 600, 4749, 21, 1368], 5.275029999999999, 200, 6, 'Failure']","[[411, 215, 600, 4749, 21, 1368], 5.275029999999999, 200, 6, 'Failure']","[[411, 215, 137, 131, 10274, 21, 1368], 4.25065, 250, 7, 'Failure']"
4282,8560,6,"[[4282, 149, 855, 6487, 8560], 0.00362, 264, 5, 'Success']","[[4282, 149, 855, 6487, 8560], 0.00362, 264, 5, 'Success']","[[4282, 149, 855, 6487, 8560], 0.00362, 264, 5, 'Success']","[[4282, 233, 12325, 6982, 8560], 0.10169, 148, 5, 'Success']","[[4282, 149, 855, 6487, 8560], 0.00362, 264, 5, 'Success']","[[4282, 149, 855, 6487, 8560], 0.00362, 264, 5, 'Success']","[[4282, 233, 10485, 12325, 3292, 4777, 7927, 9420, 8560], 0.00116, 282, 9, 'Success']"
1179,6153,44,"[[1179, 1139, 570, 29, 6153], 0.13213000000000003, 142, 5, 'Success']","[[1179, 1139, 570, 29, 6153], 0.13213000000000003, 142, 5, 'Success']","[[1179, 1139, 570, 29, 6153], 0.13213000000000003, 142, 5, 'Success']","[[1179, 1139, 194, 29, 6153], 0.13654, 160, 5, 'Success']","[[1179, 1139, 570, 29, 6153], 0.13213000000000003, 142, 5, 'Success']","[[1179, 1139, 570, 29, 6153], 0.13213000000000003, 142, 5, 'Success']","[[1179, 1139, 6324, 5199, 12325, 29, 6153], 0.00026, 234, 7, 'Success']"
12840,1515,267,"[[12840, 12445, 547, 2, 1515], 1.09907, 520, 5, 'Success']","[[12840, 12445, 547, 2, 1515], 1.09907, 520, 5, 'Success']","[[12840, 12445, 850, 2, 1515], 1.1284399999999999, 140, 5, 'Success']","[[12840, 12445, 48, 2, 1515], 1.14447, 140, 5, 'Success']","[[12840, 12445, 850, 2, 1515], 1.1284399999999999, 140, 5, 'Success']","[[12840, 12445, 850, 2, 1515], 1.1284399999999999, 140, 5, 'Success']","[[12840, 12445, 547, 1236, 600, 2654, 2, 1515], 1.03872, 640, 8, 'Success']"
4068,1047,2662,"[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 21, 2441, 1047], 11.000010000000001, 264, 5, 'Success']","[[4068, 3083, 5965, 12325, 10113, 12768, 10164, 602, 2441, 1047], 10.04776, 458, 10, 'Success']"
10187,2952,96277,"[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Success']","[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Success']","[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Failure']","[[10187, 6557, 12325, 32, 2952], 58.67582, 258, 5, 'Failure']","[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Failure']","[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Failure']","[[10187, 10065, 32, 2952], 58.77216, 224, 4, 'Failure']"
2620,9301,241151,"[[2620, 407, 6641, 609, 9301], 50.473839999999996, 160, 5, 'Failure']","[[2620, 407, 6641, 609, 9301], 50.473839999999996, 160, 5, 'Failure']","[[2620, 407, 321, 11578, 609, 9301], 26.83864, 190, 6, 'Failure']","[[2620, 407, 321, 6184, 609, 9301], 28.303340000000002, 200, 6, 'Failure']","[[2620, 407, 321, 6184, 609, 9301], 28.303340000000002, 200, 6, 'Failure']","[[2620, 407, 321, 6184, 609, 9301], 28.303340000000002, 200, 6, 'Failure']","[[2620, 407, 321, 6184, 609, 9301], 28.303340000000002, 200, 6, 'Failure']"
10890,4374,3,"[[10890, 609, 2223, 600, 4374], 1.00902, 160, 5, 'Success']","[[10890, 609, 2223, 600, 4374], 1.00902, 160, 5, 'Success']","[[10890, 609, 2223, 600, 4374], 1.00902, 160, 5, 'Success']","[[10890, 609, 4682, 600, 4374], 1.00932, 154, 5, 'Success']","[[10890, 609, 2223, 600, 4374], 1.00902, 160, 5, 'Success']","[[10890, 609, 2223, 600, 4374], 1.00902, 160, 5, 'Success']","[[10890, 609, 19, 215, 600, 4374], 1.009, 178, 6, 'Success']"
5824,2952,87,"[[5824, 207, 124, 609, 2952], 0.0348, 160, 5, 'Success']","[[5824, 207, 124, 609, 2952], 0.0348, 160, 5, 'Success']","[[5824, 207, 124, 609, 2952], 0.0348, 160, 5, 'Success']","[[5824, 6548, 32, 2952], 2.04526, 224, 4, 'Success']","[[5824, 207, 858, 609, 2952], 0.049229999999999996, 160, 5, 'Success']","[[5824, 207, 858, 609, 2952], 0.049229999999999996, 160, 5, 'Success']","[[5824, 6548, 6197, 2, 3781, 609, 2957, 2952], 1.00314, 258, 8, 'Success']"
3262,643,378,"[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']","[[3262, 3083, 2, 643], 2.1722900000000003, 202, 4, 'Success']"
