Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3283,2010,28,"[[3283, 3083, 2781, 2010], 1.08684, 224, 4, 'Success']","[[3283, 3083, 2781, 2010], 1.08684, 224, 4, 'Success']","[[3283, 21, 233, 2010], 2.0395399999999997, 218, 4, 'Success']","[[3283, 3083, 8538, 2010], 1.08684, 259, 4, 'Success']","[[3283, 3083, 8538, 2010], 1.08684, 259, 4, 'Success']","[[3283, 3083, 5965, 167, 2010], 1.08406, 254, 5, 'Success']"
2364,4644,61,"[[2364, 600, 6157, 3083, 4644], 1.00024, 264, 5, 'Success']","[[2364, 600, 6157, 3083, 4644], 1.00024, 264, 5, 'Success']","[[2364, 600, 4682, 3083, 4644], 1.18764, 258, 5, 'Success']","[[2364, 600, 6157, 3083, 4644], 1.00024, 264, 5, 'Success']","[[2364, 600, 6157, 3083, 4644], 1.00024, 264, 5, 'Success']","[[2364, 600, 6010, 1559, 12325, 5965, 3083, 4644], 1.00024, 378, 8, 'Success']"
895,11082,632,"[[895, 600, 1121, 11057, 11082], 2.89663, 368, 5, 'Success']","[[895, 600, 3642, 11057, 11082], 2.9283200000000003, 264, 5, 'Success']","[[895, 600, 6079, 4822, 11057, 11082], 1.0031599999999998, 408, 6, 'Success']","[[895, 600, 1121, 11057, 11082], 2.89663, 368, 5, 'Success']","[[895, 600, 1121, 11057, 11082], 2.89663, 368, 5, 'Success']","[[895, 600, 6079, 4822, 11057, 11082], 1.0031599999999998, 408, 6, 'Success']"
5423,10701,27,"[[5423, 1566, 2, 9360, 10701], 0.00813, 128, 5, 'Success']","[[5423, 1566, 2, 9360, 10701], 0.00813, 128, 5, 'Success']","[[5423, 1566, 484, 12325, 5963, 10701], 0.10197, 178, 6, 'Success']","[[5423, 1566, 2, 9360, 10701], 0.00813, 128, 5, 'Success']","[[5423, 1566, 2, 9360, 10701], 0.00813, 128, 5, 'Success']","[[5423, 1566, 1573, 12325, 5963, 10701], 0.00030000000000000003, 184, 6, 'Success']"
9378,10092,958,"[[9378, 57, 2, 7218, 10092], 3.30365, 242, 5, 'Success']","[[9378, 57, 2, 7218, 10092], 3.30365, 242, 5, 'Success']","[[9378, 57, 233, 6000, 7218, 10092], 3.6897599999999997, 298, 6, 'Success']","[[9378, 57, 2, 7218, 10092], 3.30365, 242, 5, 'Success']","[[9378, 57, 2, 7218, 10092], 3.30365, 242, 5, 'Success']","[[9378, 3885, 6764, 3297, 9510, 167, 2223, 7218, 10092], 2.00288, 408, 9, 'Success']"
643,8459,6186,"[[643, 18, 8660, 8459], 2.7546999999999997, 120, 4, 'Success']","[[643, 18, 8660, 8459], 2.7546999999999997, 120, 4, 'Success']","[[643, 18, 237, 723, 7011, 8459], 2.49489, 188, 6, 'Success']","[[643, 18, 8660, 8459], 2.7546999999999997, 120, 4, 'Success']","[[643, 18, 8660, 8459], 2.7546999999999997, 120, 4, 'Success']","[[643, 2, 3781, 1139, 6324, 5199, 7011, 8459], 1.06805, 258, 8, 'Success']"
7976,9688,6,"[[7976, 6562, 10551, 2537, 6531, 9688], 2.0007400000000004, 200, 6, 'Success']","[[7976, 6562, 10551, 2537, 6531, 9688], 2.0007400000000004, 200, 6, 'Success']","[[7976, 6562, 10545, 314, 6531, 9688], 2.00251, 304, 6, 'Success']","[[7976, 6562, 10551, 2537, 6531, 9688], 2.0007400000000004, 200, 6, 'Success']","[[7976, 6562, 10551, 2537, 6531, 9688], 2.0007400000000004, 200, 6, 'Success']","[[7976, 6562, 8723, 12325, 6722, 2537, 6531, 9688], 2.00068, 274, 8, 'Success']"
5765,5085,127,"[[5765, 4000, 4822, 5085], 2.00026, 224, 4, 'Success']","[[5765, 4000, 4822, 5085], 2.00026, 224, 4, 'Success']","[[5765, 4000, 4822, 5085], 2.00026, 224, 4, 'Success']","[[5765, 4000, 4822, 5085], 2.00026, 224, 4, 'Success']","[[5765, 4000, 4822, 5085], 2.00026, 224, 4, 'Success']","[[5765, 347, 21, 9515, 609, 2223, 4822, 5085], 2.00167, 384, 8, 'Success']"
12051,11483,1,"[[12051, 167, 11722, 11483], 2.0002, 110, 4, 'Success']","[[12051, 167, 11722, 11483], 2.0002, 110, 4, 'Success']","[[12051, 167, 194, 1067, 11483], 1.0011, 254, 5, 'Success']","[[12051, 167, 11722, 11483], 2.0002, 110, 4, 'Success']","[[12051, 167, 11722, 11483], 2.0002, 110, 4, 'Success']","[[12051, 167, 6722, 12325, 10113, 1067, 11483], 1.001, 338, 7, 'Success']"
5550,8051,2602,"[[5550, 855, 5027, 8051], 1.5355999999999999, 120, 4, 'Success']","[[5550, 855, 5027, 8051], 1.5355999999999999, 120, 4, 'Success']","[[5550, 855, 6597, 8051], 1.7832499999999998, 114, 4, 'Success']","[[5550, 855, 9265, 8051], 1.54101, 120, 4, 'Success']","[[5550, 855, 9265, 8051], 1.54101, 120, 4, 'Success']","[[5550, 855, 6876, 167, 29, 2654, 8051], 1.02861, 240, 7, 'Success']"
5657,2462,127,"[[5657, 1139, 2462], 0.38113, 80, 3, 'Success']","[[5657, 1139, 2462], 0.38113, 80, 3, 'Success']","[[5657, 1139, 2462], 0.38113, 80, 3, 'Success']","[[5657, 1139, 2462], 0.38113, 80, 3, 'Success']","[[5657, 1139, 2462], 0.38113, 80, 3, 'Success']","[[5657, 1139, 6324, 5199, 12325, 3093, 8079, 2462], 0.01321, 274, 8, 'Success']"
11807,9822,1,"[[11807, 855, 8857, 9822], 1.20044, 120, 4, 'Success']","[[11807, 855, 8857, 9822], 1.20044, 120, 4, 'Success']","[[11807, 855, 8857, 9822], 1.20044, 120, 4, 'Success']","[[11807, 855, 8857, 9822], 1.20044, 120, 4, 'Success']","[[11807, 855, 8857, 9822], 1.20044, 120, 4, 'Success']","[[11807, 855, 6876, 167, 10541, 470, 9151, 9751, 9822], 1.00006, 380, 9, 'Success']"
12725,10395,861,"[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']","[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']","[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']","[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']","[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']","[[12725, 609, 2223, 10294, 10395], 1.0017200000000002, 264, 5, 'Failure']"
6809,2624,19,"[[6809, 32, 314, 2624], 2.0115, 328, 4, 'Success']","[[6809, 32, 314, 2624], 2.0115, 328, 4, 'Success']","[[6809, 32, 314, 2624], 2.0115, 328, 4, 'Success']","[[6809, 167, 8179, 314, 2624], 1.0020399999999998, 254, 5, 'Success']","[[6809, 167, 8179, 314, 2624], 1.0020399999999998, 254, 5, 'Success']","[[6809, 167, 11654, 308, 11837, 314, 2624], 1.0020399999999998, 290, 7, 'Success']"
