Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
244,11046,61,"[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 6621, 11046], 0.03111, 120, 4, 'Success']","[[244, 8167, 12325, 3093, 12157, 3372, 11045, 11046], 0.00062, 268, 8, 'Success']"
2795,5489,938,"[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 612, 5489], 1.64885, 120, 4, 'Success']","[[2795, 6722, 12325, 612, 5489], 1.00094, 154, 5, 'Success']"
12514,10170,9598,"[[12514, 855, 3111, 10170], 2.9294000000000002, 120, 4, 'Success']","[[12514, 11317, 609, 10170], 4.35954, 120, 4, 'Success']","[[12514, 3905, 645, 609, 10170], 1.10378, 160, 5, 'Success']","[[12514, 11317, 609, 10170], 4.35954, 120, 4, 'Success']","[[12514, 11317, 609, 10170], 4.35954, 120, 4, 'Success']","[[12514, 11317, 609, 10170], 4.35954, 120, 4, 'Failure']","[[12514, 11317, 12325, 4438, 609, 10170], 0.9598, 194, 6, 'Failure']"
8065,10006,71791,"[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 9459, 6982, 10006], 1.43075, 120, 4, 'Failure']","[[8065, 3297, 10113, 12325, 6982, 10006], 1.14458, 194, 6, 'Failure']"
653,5438,119323,"[[653, 18, 5438], 1.11932, 80, 3, 'Failure']","[[653, 321, 855, 5438], 24.98395, 120, 4, 'Success']","[[653, 18, 5452, 5435, 5438], 3.35797, 160, 5, 'Failure']","[[653, 321, 855, 5438], 24.98395, 120, 4, 'Failure']","[[653, 321, 855, 5438], 24.98395, 120, 4, 'Failure']","[[653, 321, 855, 5438], 24.98395, 120, 4, 'Failure']","[[653, 321, 855, 5438], 24.98395, 120, 4, 'Failure']"
12774,8535,10,"[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']","[[12774, 12325, 167, 8535], 1e-05, 104, 4, 'Success']"
8715,704,22,"[[8715, 894, 36, 609, 704], 0.00354, 180, 5, 'Success']","[[8715, 894, 36, 609, 704], 0.00354, 180, 5, 'Success']","[[8715, 894, 18, 704], 1.00179, 108, 4, 'Success']","[[8715, 894, 18, 704], 1.00179, 108, 4, 'Success']","[[8715, 894, 18, 704], 1.00179, 108, 4, 'Success']","[[8715, 894, 18, 704], 1.00179, 108, 4, 'Success']","[[8715, 894, 167, 5965, 609, 704], 0.0033, 178, 6, 'Success']"
10055,7976,660,"[[10055, 10526, 2262, 6562, 7976], 2.16616, 160, 5, 'Success']","[[10055, 10526, 3372, 29, 6562, 7976], 1.02314, 200, 6, 'Success']","[[10055, 10526, 3372, 29, 6562, 7976], 1.02314, 200, 6, 'Success']","[[10055, 10526, 2262, 6562, 7976], 2.16616, 160, 5, 'Success']","[[10055, 10526, 2262, 6562, 7976], 2.16616, 160, 5, 'Success']","[[10055, 10526, 2262, 6562, 7976], 2.16616, 160, 5, 'Success']","[[10055, 9880, 5882, 9889, 996, 9510, 167, 11188, 6562, 7976], 1.0046300000000001, 350, 10, 'Success']"
1296,704,6619,"[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']","[[1296, 609, 704], 0.6619, 80, 3, 'Success']"
1908,677,60972,"[[1908, 32, 4710, 677], 76.50582, 224, 4, 'Success']","[[1908, 48, 6109, 3184, 677], 13.25015, 160, 5, 'Failure']","[[1908, 84, 4998, 3184, 677], 6.636629999999999, 160, 5, 'Failure']","[[1908, 84, 4998, 3184, 677], 6.636629999999999, 160, 5, 'Failure']","[[1908, 84, 4998, 3184, 677], 6.636629999999999, 160, 5, 'Failure']","[[1908, 84, 4998, 3184, 677], 6.636629999999999, 160, 5, 'Failure']","[[1908, 84, 10113, 5916, 3184, 677], 4.71933, 200, 6, 'Failure']"
