Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10505,2615,2,"[[10505, 2561, 600, 8496, 7396, 2615], 2.00644, 200, 6, 'Success']","[[10505, 2561, 600, 8496, 7396, 2615], 2.00644, 200, 6, 'Success']","[[10505, 2561, 32, 7396, 2615], 3.0014, 264, 5, 'Success']","[[10505, 53, 313, 2615], 4.250170000000001, 120, 4, 'Success']","[[10505, 2561, 32, 7396, 2615], 3.0014, 264, 5, 'Success']","[[10505, 2561, 32, 7396, 2615], 3.0014, 264, 5, 'Success']","[[10505, 2561, 600, 6010, 1559, 12325, 29, 7396, 2615], 2.00041, 314, 9, 'Success']"
704,3027,92,"[[704, 609, 858, 167, 3027], 1.00036, 160, 5, 'Success']","[[704, 609, 858, 167, 3027], 1.00036, 160, 5, 'Success']","[[704, 18, 3027], 2.00018, 80, 3, 'Success']","[[704, 18, 3027], 2.00018, 80, 3, 'Success']","[[704, 18, 3027], 2.00018, 80, 3, 'Success']","[[704, 18, 3027], 2.00018, 80, 3, 'Success']","[[704, 609, 19, 215, 137, 12325, 167, 3027], 1.00036, 262, 8, 'Success']"
7971,7984,282,"[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 7984], 0.18868000000000001, 120, 4, 'Success']","[[7971, 6622, 855, 6876, 167, 7984], 0.13423, 190, 6, 'Success']"
9854,10179,3972,"[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']","[[9854, 2, 91, 10179], 1.5011700000000001, 258, 4, 'Success']"
10006,4704,43157,"[[10006, 10002, 173, 4704], 10.98297, 120, 4, 'Failure']","[[10006, 6982, 12325, 4704], 39.511480000000006, 114, 4, 'Success']","[[10006, 5949, 233, 84, 4704], 3.2158000000000007, 154, 5, 'Success']","[[10006, 5949, 233, 84, 4704], 3.2158000000000007, 154, 5, 'Success']","[[10006, 6982, 9459, 167, 321, 4704], 12.262730000000001, 190, 6, 'Success']","[[10006, 6982, 9459, 167, 321, 4704], 12.262730000000001, 190, 6, 'Success']","[[10006, 6982, 13034, 314, 11837, 167, 321, 4704], 4.39044, 352, 8, 'Success']"
674,11608,131128,"[[674, 285, 12325, 11608], 66.56406, 114, 4, 'Failure']","[[674, 285, 12325, 11608], 66.56406, 114, 4, 'Failure']","[[674, 679, 349, 167, 11608], 2.96793, 150, 5, 'Failure']","[[674, 679, 349, 18, 11608], 4.3113, 160, 5, 'Failure']","[[674, 285, 12325, 11608], 66.56406, 114, 4, 'Failure']","[[674, 285, 12325, 11608], 66.56406, 114, 4, 'Failure']","[[674, 285, 22, 463, 12325, 11608], 4.52452, 194, 6, 'Failure']"
10787,7000,9,"[[10787, 609, 11578, 7000], 1.0023, 110, 4, 'Success']","[[10787, 609, 11578, 7000], 1.0023, 110, 4, 'Success']","[[10787, 609, 11578, 7000], 1.0023, 110, 4, 'Success']","[[10787, 2622, 314, 7000], 1.00518, 224, 4, 'Success']","[[10787, 609, 11578, 7000], 1.0023, 110, 4, 'Success']","[[10787, 609, 11578, 7000], 1.0023, 110, 4, 'Success']","[[10787, 609, 19, 215, 137, 12325, 10113, 12768, 11207, 7011, 7000], 1.00007, 382, 11, 'Success']"
9268,9839,43,"[[9268, 423, 3352, 3974, 9839], 2.00107, 154, 5, 'Success']","[[9268, 1881, 1559, 2362, 9839], 1.00228, 160, 5, 'Success']","[[9268, 1881, 1559, 2362, 9839], 1.00228, 160, 5, 'Success']","[[9268, 2651, 137, 1983, 9839], 1.03611, 151, 5, 'Success']","[[9268, 1881, 1559, 2362, 9839], 1.00228, 160, 5, 'Success']","[[9268, 1881, 1559, 2362, 9839], 1.00228, 160, 5, 'Success']","[[9268, 1881, 1559, 12325, 5965, 2362, 9839], 1.0018500000000001, 234, 7, 'Success']"
6268,11685,781,"[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 5059, 11685], 2.08066, 120, 4, 'Success']","[[6268, 11315, 13001, 12325, 11685], 2.00647, 148, 5, 'Success']"
5489,966,1704,"[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 612, 2359, 966], 3.01194, 120, 4, 'Success']","[[5489, 207, 1566, 1573, 12325, 5965, 2359, 966], 2.0443300000000004, 264, 8, 'Success']"
453,6845,24249,"[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']","[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']","[[453, 21, 563, 6845], 3.06175, 120, 4, 'Failure']","[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']","[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']","[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']","[[453, 36, 5776, 6845], 2.01325, 152, 4, 'Failure']"
6153,8604,293012,"[[6153, 5617, 855, 8604], 302.67896, 120, 4, 'Failure']","[[6153, 52, 45, 612, 8604], 26.822370000000003, 160, 5, 'Failure']","[[6153, 52, 175, 4745, 8604], 19.65869, 138, 5, 'Failure']","[[6153, 52, 175, 4745, 8604], 19.65869, 138, 5, 'Failure']","[[6153, 52, 45, 612, 8604], 26.822370000000003, 160, 5, 'Failure']","[[6153, 52, 45, 612, 8604], 26.822370000000003, 160, 5, 'Failure']","[[6153, 52, 177, 796, 612, 8604], 22.24485, 178, 6, 'Failure']"
5438,5508,8,"[[5438, 5439, 5197, 5508], 1.0030800000000002, 120, 4, 'Success']","[[5438, 5439, 5197, 5508], 1.0030800000000002, 120, 4, 'Success']","[[5438, 18, 5508], 2.00136, 80, 3, 'Success']","[[5438, 18, 5508], 2.00136, 80, 3, 'Success']","[[5438, 18, 5508], 2.00136, 80, 3, 'Success']","[[5438, 18, 5508], 2.00136, 80, 3, 'Success']","[[5438, 855, 6876, 167, 5508], 1.00126, 150, 5, 'Success']"
1847,11854,98,"[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 6480, 609, 11854], 1.01, 120, 4, 'Success']","[[1847, 600, 6010, 1559, 12325, 167, 11654, 308, 11837, 314, 11854], 1.00269, 444, 11, 'Success']"
11463,360,971,"[[11463, 855, 1898, 360], 1.20294, 120, 4, 'Success']","[[11463, 855, 1898, 360], 1.20294, 120, 4, 'Success']","[[11463, 855, 4842, 360], 1.2058799999999998, 114, 4, 'Success']","[[11463, 855, 4842, 360], 1.2058799999999998, 114, 4, 'Success']","[[11463, 855, 1898, 360], 1.20294, 120, 4, 'Success']","[[11463, 855, 1898, 360], 1.20294, 120, 4, 'Success']","[[11463, 855, 6876, 167, 11840, 4436, 360], 1.01651, 230, 7, 'Success']"
8535,6811,5328,"[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']","[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']","[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']","[[8535, 167, 8702, 6811], 1.19714, 110, 4, 'Success']","[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']","[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']","[[8535, 167, 3934, 6811], 1.06394, 120, 4, 'Success']"
