Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
11190,8721,41,"[[11190, 398, 4783, 21, 6165, 8721], 4.0616200000000005, 304, 6, 'Success']","[[11190, 398, 9306, 21, 6165, 8721], 4.06593, 200, 6, 'Success']","[[11190, 32, 3919, 21, 6165, 8721], 4.08402, 298, 6, 'Success']","[[11190, 398, 4783, 21, 6165, 8721], 4.0616200000000005, 304, 6, 'Success']","[[11190, 398, 4783, 21, 6165, 8721], 4.0616200000000005, 304, 6, 'Success']","[[11190, 398, 8260, 167, 9515, 21, 6165, 8721], 4.06166, 270, 8, 'Success']"
8495,9197,2753,"[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Success']","[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Failure']","[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Failure']","[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Failure']","[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Failure']","[[8495, 6274, 8768, 9197], 0.0, 328, 4, 'Failure']"
4888,9745,2,"[[4888, 4822, 4000, 9531, 9745], 3.012, 264, 5, 'Success']","[[4888, 4822, 4000, 9531, 9745], 3.012, 264, 5, 'Success']","[[4888, 4822, 194, 5454, 314, 9726, 9745], 2.01248, 448, 7, 'Success']","[[4888, 4822, 4000, 9531, 9745], 3.012, 264, 5, 'Success']","[[4888, 4822, 4000, 9531, 9745], 3.012, 264, 5, 'Success']","[[4888, 4822, 10113, 12325, 3093, 12157, 8756, 9726, 9745], 2.0092999999999996, 418, 9, 'Success']"
1951,3006,67,"[[1951, 1945, 600, 2223, 3006], 0.09604, 160, 5, 'Success']","[[1951, 1945, 600, 2223, 3006], 0.09604, 160, 5, 'Success']","[[1951, 1945, 600, 2223, 3006], 0.09604, 160, 5, 'Success']","[[1951, 1945, 600, 2223, 3006], 0.09604, 160, 5, 'Success']","[[1951, 1945, 600, 2223, 3006], 0.09604, 160, 5, 'Success']","[[1951, 1945, 600, 6010, 1559, 12325, 3093, 12157, 3372, 4712, 3006], 0.00249, 394, 11, 'Success']"
765,12031,4,"[[765, 600, 2146, 423, 12031], 2.0181, 154, 5, 'Success']","[[765, 600, 2146, 423, 12031], 2.0181, 154, 5, 'Success']","[[765, 600, 36, 192, 423, 12031], 2.01839, 220, 6, 'Success']","[[765, 600, 2146, 423, 12031], 2.0181, 154, 5, 'Success']","[[765, 600, 2146, 423, 12031], 2.0181, 154, 5, 'Success']","[[765, 600, 6079, 3974, 3352, 423, 12031], 1.0001600000000002, 234, 7, 'Success']"
10304,4591,657,"[[10304, 11267, 21, 4590, 4591], 4.00264, 160, 5, 'Success']","[[10304, 11267, 21, 4590, 4591], 4.00264, 160, 5, 'Success']","[[10304, 11267, 21, 4590, 4591], 4.00264, 160, 5, 'Success']","[[10304, 11267, 21, 4590, 4591], 4.00264, 160, 5, 'Success']","[[10304, 11267, 21, 4590, 4591], 4.00264, 160, 5, 'Success']","[[10304, 11267, 167, 9515, 21, 4590, 4591], 4.0033, 230, 7, 'Success']"
5750,10944,16334,"[[5750, 182, 3520, 10294, 10944], 2.73503, 264, 5, 'Failure']","[[5750, 182, 3520, 10294, 10944], 2.73503, 264, 5, 'Failure']","[[5750, 182, 314, 2223, 10294, 10944], 2.03467, 408, 6, 'Failure']","[[5750, 182, 3520, 10294, 10944], 2.73503, 264, 5, 'Failure']","[[5750, 182, 3520, 10294, 10944], 2.73503, 264, 5, 'Failure']","[[5750, 182, 11837, 167, 2223, 10294, 10944], 2.049, 312, 7, 'Failure']"
9459,2357,1567,"[[9459, 855, 2357], 0.92465, 80, 3, 'Success']","[[9459, 855, 2357], 0.92465, 80, 3, 'Success']","[[9459, 12325, 5454, 314, 2357], 0.10956, 258, 5, 'Success']","[[9459, 855, 2357], 0.92465, 80, 3, 'Success']","[[9459, 855, 2357], 0.92465, 80, 3, 'Success']","[[9459, 167, 11654, 308, 11837, 314, 2357], 0.0035700000000000003, 290, 7, 'Success']"
409,1691,8,"[[409, 273, 48, 3065, 1032, 1691], 1.0287699999999997, 188, 6, 'Success']","[[409, 273, 48, 3065, 1032, 1691], 1.0287699999999997, 188, 6, 'Success']","[[409, 273, 295, 26, 967, 1032, 1691], 1.03729, 216, 7, 'Success']","[[409, 273, 261, 2, 2081, 1032, 1691], 0.08132, 206, 7, 'Success']","[[409, 273, 261, 2, 2081, 1032, 1691], 0.08132, 206, 7, 'Success']","[[409, 273, 464, 6011, 6010, 1559, 12325, 8496, 967, 1032, 1691], 0.03423999999999999, 382, 11, 'Success']"
2899,8952,1,"[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']","[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']","[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']","[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']","[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']","[[2899, 6274, 8768, 8952], 6e-05, 328, 4, 'Success']"
9510,7003,2097,"[[9510, 2537, 7003], 1.24794, 80, 3, 'Success']","[[9510, 2537, 7003], 1.24794, 80, 3, 'Success']","[[9510, 6587, 8751, 7003], 1.7523, 114, 4, 'Success']","[[9510, 2537, 7003], 1.24794, 80, 3, 'Success']","[[9510, 2537, 7003], 1.24794, 80, 3, 'Success']","[[9510, 167, 6722, 12325, 3093, 12157, 5027, 7003], 0.014199999999999999, 274, 8, 'Success']"
3780,4995,6807,"[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']","[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']","[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']","[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']","[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']","[[3780, 52, 177, 317, 4995], 4.638059999999999, 138, 5, 'Success']"
2419,299,12385,"[[2419, 18, 62, 299], 4.955959999999999, 224, 4, 'Success']","[[2419, 18, 62, 299], 4.955959999999999, 224, 4, 'Success']","[[2419, 18, 137, 12325, 1999, 299], 2.5821099999999997, 308, 6, 'Success']","[[2419, 18, 62, 299], 4.955959999999999, 224, 4, 'Success']","[[2419, 18, 62, 299], 4.955959999999999, 224, 4, 'Success']","[[2419, 3110, 3921, 12325, 29, 2654, 6310, 299], 1.12486, 274, 8, 'Success']"
5401,790,3,"[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']","[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']","[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']","[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']","[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']","[[5401, 4822, 2, 790], 1.0093, 202, 4, 'Success']"
10739,12136,22041,"[[10739, 10294, 11892, 855, 12136], 71.56954, 264, 5, 'Success']","[[10739, 10294, 11892, 855, 12136], 71.56954, 264, 5, 'Success']","[[10739, 10294, 11532, 12325, 1983, 12024, 12136], 68.3943, 338, 7, 'Success']","[[10739, 10294, 1875, 855, 12136], 71.76854, 264, 5, 'Success']","[[10739, 10294, 1875, 855, 12136], 71.76854, 264, 5, 'Success']","[[10739, 10294, 7218, 8301, 137, 1983, 12024, 12136], 68.17321, 498, 8, 'Success']"
11299,11713,357067,"[[11299, 84, 42, 1837, 11713], 27.18685, 142, 5, 'Failure']","[[11299, 84, 42, 1837, 11713], 27.18685, 142, 5, 'Failure']","[[11299, 84, 12325, 12151, 1837, 11713], 4.07121, 194, 6, 'Failure']","[[11299, 855, 42, 1837, 11713], 89.96207999999999, 162, 5, 'Failure']","[[11299, 855, 42, 1837, 11713], 89.96207999999999, 162, 5, 'Failure']","[[11299, 84, 10113, 626, 1837, 11713], 5.42828, 200, 6, 'Success']"
5985,880,1482,"[[5985, 18, 2706, 634, 880], 8.48498, 264, 5, 'Success']","[[5985, 18, 4682, 634, 880], 8.487960000000001, 258, 5, 'Success']","[[5985, 18, 137, 4682, 634, 880], 8.960080000000001, 412, 6, 'Success']","[[5985, 18, 4682, 634, 880], 8.487960000000001, 258, 5, 'Success']","[[5985, 18, 4682, 634, 880], 8.487960000000001, 258, 5, 'Success']","[[5985, 18, 4682, 634, 880], 8.487960000000001, 258, 5, 'Success']"
2295,9539,8,"[[2295, 32, 415, 9539], 3.005, 224, 4, 'Success']","[[2295, 32, 415, 9539], 3.005, 224, 4, 'Success']","[[2295, 32, 415, 9539], 3.005, 224, 4, 'Success']","[[2295, 32, 415, 9539], 3.005, 224, 4, 'Success']","[[2295, 32, 415, 9539], 3.005, 224, 4, 'Success']","[[2295, 1559, 12325, 220, 3221, 480, 415, 9539], 1.2104100000000002, 274, 8, 'Success']"
11710,5363,41372,"[[11710, 172, 18, 4090, 5363], 6.60827, 160, 5, 'Success']","[[11710, 172, 18, 4090, 5363], 6.60827, 160, 5, 'Success']","[[11710, 172, 277, 5899, 12325, 4090, 5363], 6.64964, 332, 7, 'Success']","[[11710, 172, 18, 4090, 5363], 6.60827, 160, 5, 'Success']","[[11710, 172, 18, 4090, 5363], 6.60827, 160, 5, 'Success']","[[11710, 172, 173, 141, 6722, 12325, 4090, 5363], 5.56684, 230, 8, 'Success']"
8744,7974,2,,,,,,
