Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
5050,4563,997,"[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']","[[5050, 4822, 3083, 4563], 0.0, 328, 4, 'Success']"
3978,12993,4788,"[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 894, 12993], 1.5944, 74, 3, 'Success']","[[3978, 12325, 10113, 12768, 12993], 0.0, 154, 5, 'Success']"
3041,8445,27294,"[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 26, 6931, 8445], 6.00474, 114, 4, 'Success']","[[3041, 314, 11837, 12325, 855, 8445], 5.4608, 276, 6, 'Success']"
9779,4645,402221,"[[9779, 6064, 12315, 3083, 4645], 805.84422, 368, 5, 'Failure']","[[9779, 32, 459, 3083, 4645], 203.1112, 368, 5, 'Failure']","[[9779, 32, 459, 3083, 4645], 203.1112, 368, 5, 'Failure']","[[9779, 6059, 107, 182, 5965, 3083, 4645], 409.65186, 338, 7, 'Failure']","[[9779, 32, 459, 3083, 4645], 203.1112, 368, 5, 'Failure']","[[9779, 32, 459, 3083, 4645], 203.1112, 368, 5, 'Failure']","[[9779, 32, 459, 3083, 4645], 203.1112, 368, 5, 'Failure']"
8298,12046,1177820,"[[8298, 8465, 233, 3221, 12046], 20.91263, 154, 5, 'Failure']","[[8298, 9472, 609, 12046], 120.13788, 120, 4, 'Failure']","[[8298, 9472, 609, 12046], 120.13788, 120, 4, 'Failure']","[[8298, 8301, 137, 131, 126, 12046], 4.35564, 210, 6, 'Failure']","[[8298, 9472, 609, 12046], 120.13788, 120, 4, 'Failure']","[[8298, 9472, 609, 12046], 120.13788, 120, 4, 'Failure']","[[8298, 9472, 609, 12046], 120.13788, 120, 4, 'Failure']"
6667,3287,15456748,"[[6667, 48, 56, 3257, 3287], 2413.60032, 160, 5, 'Failure']","[[6667, 61, 167, 3032, 3287], 1192.43862, 150, 5, 'Failure']","[[6667, 61, 167, 3032, 3287], 1192.43862, 150, 5, 'Failure']","[[6667, 12325, 6722, 167, 3032, 3287], 340.04877999999997, 184, 6, 'Failure']","[[6667, 61, 167, 3032, 3287], 1192.43862, 150, 5, 'Failure']","[[6667, 61, 167, 3032, 3287], 1192.43862, 150, 5, 'Failure']","[[6667, 61, 167, 3032, 3287], 1192.43862, 150, 5, 'Failure']"
12609,390,9,"[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 13059, 233, 390], 0.10996, 108, 4, 'Success']","[[12609, 855, 6876, 167, 10171, 233, 390], 0.011839999999999998, 224, 7, 'Success']"
12189,9612,30,"[[12189, 12325, 9928, 83, 9612], 1.00653, 148, 5, 'Success']","[[12189, 12325, 9928, 83, 9612], 1.00653, 148, 5, 'Success']","[[12189, 12325, 9928, 83, 9612], 1.00653, 148, 5, 'Success']","[[12189, 32, 83, 9612], 2.01577, 218, 4, 'Success']","[[12189, 32, 83, 9612], 2.01577, 218, 4, 'Success']","[[12189, 32, 83, 9612], 2.01577, 218, 4, 'Success']","[[12189, 12325, 4090, 4402, 6228, 6221, 83, 9612], 1.00033, 268, 8, 'Success']"
2772,3249,442,"[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 3157, 2778, 3249], 0.5231399999999999, 117, 4, 'Success']","[[2772, 137, 12325, 3093, 11729, 3249], 0.0, 204, 6, 'Failure']"
2625,4817,4113,"[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']","[[2625, 21, 4817], 1.00411, 80, 3, 'Success']"
6274,5905,55364,"[[6274, 36, 609, 5905], 5.5364, 256, 4, 'Failure']","[[6274, 1875, 609, 5905], 6.59177, 224, 4, 'Failure']","[[6274, 1875, 609, 5905], 6.59177, 224, 4, 'Failure']","[[6274, 6184, 609, 5905], 6.31325, 224, 4, 'Failure']","[[6274, 1875, 609, 5905], 6.59177, 224, 4, 'Failure']","[[6274, 1875, 609, 5905], 6.59177, 224, 4, 'Failure']","[[6274, 1875, 609, 5905], 6.59177, 224, 4, 'Failure']"
4737,9013,139237,"[[4737, 314, 2223, 8768, 9013], 0.002, 368, 5, 'Failure']","[[4737, 314, 36, 8768, 9013], 6662.92349, 400, 5, 'Failure']","[[4737, 314, 36, 8768, 9013], 6662.92349, 400, 5, 'Failure']","[[4737, 314, 11837, 3065, 8768, 9013], 1.19818, 386, 6, 'Failure']","[[4737, 314, 36, 8768, 9013], 6662.92349, 400, 5, 'Failure']","[[4737, 314, 36, 8768, 9013], 6662.92349, 400, 5, 'Failure']","[[4737, 314, 36, 8768, 9013], 6662.92349, 400, 5, 'Failure']"
7865,6341,8698815,"[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']","[[7865, 7218, 21, 6332, 6341], 26542.41892, 264, 5, 'Failure']"
1727,3864,48715950,"[[1727, 924, 1139, 2561, 21, 3864], 146296.44243999998, 200, 6, 'Failure']","[[1727, 924, 1139, 30, 21, 3864], 292834.17299, 304, 6, 'Failure']","[[1727, 924, 1139, 30, 21, 3864], 292834.17299, 304, 6, 'Failure']","[[1727, 924, 1139, 2561, 21, 3864], 146296.44243999998, 200, 6, 'Failure']","[[1727, 924, 1139, 30, 21, 3864], 292834.17299, 304, 6, 'Failure']","[[1727, 924, 1139, 30, 21, 3864], 292834.17299, 304, 6, 'Failure']","[[1727, 924, 1139, 30, 21, 3864], 292834.17299, 304, 6, 'Failure']"
12264,7296,9,"[[12264, 855, 8301, 7218, 7296], 0.0018, 264, 5, 'Success']","[[12264, 855, 2223, 7218, 7296], 0.0018, 264, 5, 'Success']","[[12264, 855, 2223, 7218, 7296], 0.0018, 264, 5, 'Success']","[[12264, 855, 6000, 7218, 7296], 0.0022299999999999998, 264, 5, 'Success']","[[12264, 855, 2223, 7218, 7296], 0.0018, 264, 5, 'Success']","[[12264, 855, 2223, 7218, 7296], 0.0018, 264, 5, 'Success']","[[12264, 855, 6876, 167, 2223, 7218, 7296], 7.000000000000001e-05, 334, 7, 'Success']"
3153,6245,65,"[[3153, 609, 124, 217, 6245], 0.07919, 160, 5, 'Success']","[[3153, 609, 124, 217, 6245], 0.07919, 160, 5, 'Success']","[[3153, 609, 124, 217, 6245], 0.07919, 160, 5, 'Success']","[[3153, 609, 8081, 217, 6245], 0.89299, 154, 5, 'Success']","[[3153, 609, 124, 217, 6245], 0.07919, 160, 5, 'Success']","[[3153, 609, 124, 217, 6245], 0.07919, 160, 5, 'Success']","[[3153, 1121, 4343, 2705, 26, 12325, 167, 267, 217, 6245], 0.06631999999999999, 442, 10, 'Success']"
2684,13041,877,"[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']","[[2684, 1139, 70, 13041], 2.30088, 120, 4, 'Success']"
3823,1410,5137,"[[3823, 1139, 3781, 609, 1410], 0.03596, 160, 5, 'Success']","[[3823, 1139, 3781, 609, 1410], 0.03596, 160, 5, 'Success']","[[3823, 1139, 3781, 609, 1410], 0.03596, 160, 5, 'Success']","[[3823, 1139, 6105, 21, 1410], 2.30506, 160, 5, 'Success']","[[3823, 1139, 3781, 609, 1410], 0.03596, 160, 5, 'Failure']","[[3823, 1139, 3781, 609, 1410], 0.03596, 160, 5, 'Failure']","[[3823, 1139, 6324, 3297, 9510, 167, 9515, 21, 1410], 1.0256899999999998, 310, 9, 'Success']"
