Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4847,8382,289886,"[[4847, 4773, 8523, 2573, 8382], 45.9341, 160, 5, 'Failure']","[[4847, 4773, 8496, 233, 8382], 58.37595, 154, 5, 'Failure']","[[4847, 4773, 8523, 5136, 2573, 8382], 19.52362, 200, 6, 'Failure']","[[4847, 4773, 8523, 5136, 2573, 8382], 19.52362, 200, 6, 'Failure']","[[4847, 4773, 8496, 233, 8382], 58.37595, 154, 5, 'Failure']","[[4847, 4773, 8496, 233, 8382], 58.37595, 154, 5, 'Failure']","[[4847, 4773, 8523, 5136, 2573, 8382], 19.52362, 200, 6, 'Failure']"
1082,9246,6716390,"[[1082, 855, 2223, 8768, 9246], 1343.278, 264, 5, 'Failure']","[[1082, 855, 8238, 8768, 9246], 2016.0515300000002, 264, 5, 'Failure']","[[1082, 855, 8238, 8768, 9246], 2016.0515300000002, 264, 5, 'Failure']","[[1082, 855, 131, 10113, 8768, 9246], 15.43279, 304, 6, 'Failure']","[[1082, 855, 8238, 8768, 9246], 2016.0515300000002, 264, 5, 'Failure']","[[1082, 855, 8238, 8768, 9246], 2016.0515300000002, 264, 5, 'Failure']","[[1082, 855, 8238, 8768, 9246], 2016.0515300000002, 264, 5, 'Failure']"
4107,230,92073654,"[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']","[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']","[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']","[[4107, 4074, 61, 177, 56, 230], 5066.400970000001, 156, 6, 'Failure']","[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']","[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']","[[4107, 203, 56, 230], 11511.911390000001, 120, 4, 'Failure']"
109,6283,4,"[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 2, 6274, 6283], 0.0, 192, 4, 'Success']","[[109, 6221, 3386, 3083, 6274, 6283], 0.0, 398, 6, 'Success']"
6310,2024,39,"[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 1999, 855, 2024], 0.0195, 120, 4, 'Success']","[[6310, 2654, 5199, 12325, 855, 2024], 0.00784, 194, 6, 'Success']"
11205,6169,655,"[[11205, 855, 2537, 6169], 0.13755, 120, 4, 'Success']","[[11205, 855, 2537, 6169], 0.13755, 120, 4, 'Success']","[[11205, 855, 2537, 6169], 0.13755, 120, 4, 'Success']","[[11205, 233, 2721, 172, 6169], 2.72313, 154, 5, 'Success']","[[11205, 855, 2537, 6169], 0.13755, 120, 4, 'Success']","[[11205, 855, 2537, 6169], 0.13755, 120, 4, 'Success']","[[11205, 233, 3190, 167, 6722, 2537, 6169], 0.00952, 338, 7, 'Success']"
10077,12870,8509,"[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 6184, 698, 12870], 35.60874, 264, 5, 'Success']","[[10077, 7218, 8301, 137, 12325, 10113, 698, 12870], 35.064530000000005, 388, 8, 'Success']"
3362,8370,73309,"[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Success']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Success']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Failure']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Success']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Failure']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Failure']","[[3362, 3180, 886, 173, 78, 8370], 33.53573, 172, 6, 'Failure']"
11389,6185,818871,"[[11389, 32, 2558, 6185], 466.14691999999997, 224, 4, 'Failure']","[[11389, 32, 321, 60, 6185], 458.74794999999995, 264, 5, 'Failure']","[[11389, 32, 321, 1815, 6185], 411.43641, 264, 5, 'Failure']","[[11389, 32, 321, 1815, 6185], 411.43641, 264, 5, 'Failure']","[[11389, 32, 321, 60, 6185], 458.74794999999995, 264, 5, 'Failure']","[[11389, 32, 321, 60, 6185], 458.74794999999995, 264, 5, 'Failure']","[[11389, 32, 321, 60, 6185], 458.74794999999995, 264, 5, 'Failure']"
3827,1547,1733749,"[[3827, 2622, 233, 1236, 1547], 5823.052100000001, 154, 5, 'Failure']","[[3827, 2622, 1369, 1236, 1547], 6176.1873000000005, 160, 5, 'Failure']","[[3827, 2622, 1369, 1236, 1547], 6176.1873000000005, 160, 5, 'Failure']","[[3827, 3828, 3281, 18, 2124, 1236, 1547], 5209.46486, 344, 7, 'Failure']","[[3827, 2622, 1369, 1236, 1547], 6176.1873000000005, 160, 5, 'Failure']","[[3827, 2622, 1369, 1236, 1547], 6176.1873000000005, 160, 5, 'Failure']","[[3827, 2622, 1369, 1236, 1547], 6176.1873000000005, 160, 5, 'Failure']"
4045,6552,58287939,,,,,,,
