Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
2665,10984,46,"[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']","[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']","[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']","[[2665, 154, 3520, 10294, 10984], 1.00244, 258, 5, 'Success']","[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']","[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']","[[2665, 609, 2223, 10294, 10984], 5e-05, 264, 5, 'Success']"
8668,7880,605,"[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 2, 6274, 7880], 1.09075, 242, 5, 'Success']","[[8668, 8202, 6780, 2757, 1139, 6324, 3297, 9510, 167, 2223, 6274, 7880], 0.0030299999999999997, 534, 12, 'Success']"
2952,11600,3202,"[[2952, 609, 11600], 0.3202, 80, 3, 'Success']","[[2952, 609, 11600], 0.3202, 80, 3, 'Success']","[[2952, 609, 11600], 0.3202, 80, 3, 'Success']","[[2952, 32, 11600], 2.5978, 184, 3, 'Success']","[[2952, 609, 11600], 0.3202, 80, 3, 'Success']","[[2952, 609, 11600], 0.3202, 80, 3, 'Success']","[[2952, 609, 11600], 0.3202, 80, 3, 'Success']"
677,2716,74290,"[[677, 799, 21, 2716], 1.14858, 114, 4, 'Success']","[[677, 3184, 4998, 84, 2716], 6.55904, 154, 5, 'Failure']","[[677, 799, 21, 2716], 1.14858, 114, 4, 'Success']","[[677, 799, 21, 2716], 1.14858, 114, 4, 'Success']","[[677, 3184, 4998, 84, 2716], 6.55904, 154, 5, 'Failure']","[[677, 3184, 4998, 84, 2716], 6.55904, 154, 5, 'Failure']","[[677, 3184, 2701, 10113, 84, 2716], 4.005879999999999, 194, 6, 'Failure']"
1368,1781,127830,"[[1368, 32, 149, 1781], 64.91605999999999, 322, 4, 'Failure']","[[1368, 21, 2899, 5307, 1781], 43.15905, 154, 5, 'Failure']","[[1368, 21, 26, 321, 5307, 1781], 16.90713, 188, 6, 'Failure']","[[1368, 21, 392, 149, 1781], 2.6349600000000004, 258, 5, 'Failure']","[[1368, 21, 2899, 5307, 1781], 43.15905, 154, 5, 'Failure']","[[1368, 21, 2899, 5307, 1781], 43.15905, 154, 5, 'Failure']","[[1368, 21, 1577, 167, 321, 11330, 5307, 1781], 15.905739999999998, 264, 8, 'Failure']"
10170,12567,10,"[[10170, 609, 1969, 855, 12567], 0.00202, 160, 5, 'Success']","[[10170, 609, 1969, 855, 12567], 0.00202, 160, 5, 'Success']","[[10170, 609, 392, 12567], 1.0000200000000001, 120, 4, 'Success']","[[10170, 609, 392, 12567], 1.0000200000000001, 120, 4, 'Success']","[[10170, 609, 392, 12567], 1.0000200000000001, 120, 4, 'Success']","[[10170, 609, 392, 12567], 1.0000200000000001, 120, 4, 'Success']","[[10170, 609, 19, 215, 137, 12325, 855, 12567], 0.00202, 262, 8, 'Success']"
2665,3884,86,"[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']","[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']","[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']","[[2665, 609, 4764, 21, 3884], 1.0092299999999998, 160, 5, 'Success']","[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']","[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']","[[2665, 609, 19, 21, 3884], 1.0001799999999998, 138, 5, 'Success']"
568,10719,535,"[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 131, 2223, 10294, 10719], 1.00054, 264, 5, 'Success']","[[568, 11798, 855, 6876, 167, 2223, 10294, 10719], 1.0043, 374, 8, 'Success']"
7976,4584,5714,"[[7976, 6562, 7952, 3083, 4584], 1.5771100000000002, 264, 5, 'Failure']","[[7976, 6562, 7952, 3083, 4584], 1.5771100000000002, 264, 5, 'Failure']","[[7976, 6562, 7952, 3083, 4584], 1.5771100000000002, 264, 5, 'Failure']","[[7976, 6562, 5307, 3083, 4584], 2.01143, 264, 5, 'Failure']","[[7976, 6562, 7952, 3083, 4584], 1.5771100000000002, 264, 5, 'Failure']","[[7976, 6562, 7952, 3083, 4584], 1.5771100000000002, 264, 5, 'Failure']","[[7976, 6562, 8723, 12325, 5965, 3083, 4584], 1.00571, 338, 7, 'Failure']"
643,9298,79939,"[[643, 217, 267, 21, 9298], 83.34159, 160, 5, 'Failure']","[[643, 4, 21, 9298], 2.87934, 224, 4, 'Failure']","[[643, 2, 8683, 21, 9298], 2.0799399999999997, 138, 5, 'Failure']","[[643, 4, 18, 996, 9298], 6.876329999999999, 264, 5, 'Failure']","[[643, 4, 21, 9298], 2.87934, 224, 4, 'Failure']","[[643, 4, 21, 9298], 2.87934, 224, 4, 'Failure']","[[643, 4, 10113, 12325, 612, 996, 9298], 6.876329999999999, 234, 7, 'Failure']"
1368,8369,214432,"[[1368, 1347, 97, 855, 8369], 44.31535, 258, 5, 'Failure']","[[1368, 21, 12720, 855, 8369], 45.31535, 154, 5, 'Failure']","[[1368, 21, 12720, 855, 8369], 45.31535, 154, 5, 'Failure']","[[1368, 21, 12720, 855, 8369], 45.31535, 154, 5, 'Failure']","[[1368, 21, 12720, 855, 8369], 45.31535, 154, 5, 'Failure']","[[1368, 21, 12720, 855, 8369], 45.31535, 154, 5, 'Failure']","[[1368, 21, 1577, 167, 6087, 4276, 5526, 8369], 41.6721, 274, 8, 'Failure']"
568,2449,8,"[[568, 131, 1659, 600, 2449], 1.02401, 160, 5, 'Success']","[[568, 131, 1659, 600, 2449], 1.02401, 160, 5, 'Success']","[[568, 1273, 233, 600, 2449], 1.0241, 154, 5, 'Success']","[[568, 131, 3742, 600, 2449], 1.0240900000000002, 154, 5, 'Success']","[[568, 131, 1659, 600, 2449], 1.02401, 160, 5, 'Success']","[[568, 131, 1659, 600, 2449], 1.02401, 160, 5, 'Success']","[[568, 1273, 1275, 547, 1236, 600, 6010, 6011, 786, 393, 2449], 1.00263, 780, 11, 'Success']"
