Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
894,10294,387084,"[[894, 124, 10294], 151.75135, 74, 3, 'Failure']","[[894, 124, 10294], 151.75135, 74, 3, 'Failure']","[[894, 167, 2223, 10294], 19.354210000000002, 104, 4, 'Failure']","[[894, 18, 3520, 10294], 47.838570000000004, 114, 4, 'Failure']","[[894, 18, 3520, 10294], 47.838570000000004, 114, 4, 'Failure']","[[894, 575, 445, 3520, 10294], 39.16108, 154, 5, 'Failure']"
2537,12325,3473759,"[[2537, 5842, 12325], 39.21139, 80, 3, 'Failure']","[[2537, 11503, 12325], 104.21277, 58, 3, 'Failure']","[[2537, 3778, 12325], 34.73759, 80, 3, 'Failure']","[[2537, 6722, 12325], 104.21277, 80, 3, 'Success']","[[2537, 6722, 12325], 104.21277, 80, 3, 'Success']","[[2537, 6722, 12325], 104.21277, 80, 3, 'Success']"
445,600,8831098,"[[445, 1659, 600], 9.8311, 80, 3, 'Success']","[[445, 6767, 600], 46.15552, 58, 3, 'Failure']","[[445, 12148, 12325, 600], 9.8311, 108, 4, 'Failure']","[[445, 6184, 600], 54.48663, 80, 3, 'Failure']","[[445, 6184, 600], 54.48663, 80, 3, 'Failure']","[[445, 321, 175, 61, 600], 507.62358, 138, 5, 'Failure']"
1236,293,1745431,"[[1236, 692, 293], 3.74543, 80, 3, 'Success']","[[1236, 692, 293], 3.74543, 80, 3, 'Failure']","[[1236, 8179, 314, 407, 293], 1.002, 264, 5, 'Failure']","[[1236, 692, 293], 3.74543, 80, 3, 'Failure']","[[1236, 692, 293], 3.74543, 80, 3, 'Failure']","[[1236, 60, 177, 71, 293], 99.2487, 116, 5, 'Success']"
383,12325,53069769,"[[383, 12325], 5890.74436, 40, 2, 'Failure']","[[383, 12325], 5890.74436, 40, 2, 'Failure']","[[383, 6007, 2877, 137, 12325], 957.25762, 170, 5, 'Failure']","[[383, 172, 173, 141, 6722, 12325], 39382.02539, 156, 6, 'Failure']","[[383, 172, 173, 141, 6722, 12325], 39382.02539, 156, 6, 'Failure']","[[383, 172, 173, 141, 6722, 12325], 39382.02539, 156, 6, 'Failure']"
7218,26,6742985,"[[7218, 21, 26], 20236.72121, 184, 3, 'Failure']","[[7218, 21, 26], 20236.72121, 184, 3, 'Failure']","[[7218, 8301, 137, 12325, 26], 20228.955, 268, 5, 'Failure']","[[7218, 3065, 60, 321, 26], 20679.59411, 264, 5, 'Failure']","[[7218, 3065, 60, 321, 26], 20679.59411, 264, 5, 'Failure']","[[7218, 3065, 60, 321, 26], 20679.59411, 264, 5, 'Failure']"
894,10294,396415,"[[894, 167, 10621, 10294], 21.82087, 104, 4, 'Failure']","[[894, 124, 10294], 155.40945, 74, 3, 'Failure']","[[894, 167, 2223, 10294], 19.82076, 104, 4, 'Failure']","[[894, 18, 3520, 10294], 48.96764999999999, 114, 4, 'Failure']","[[894, 18, 3520, 10294], 48.96764999999999, 114, 4, 'Failure']","[[894, 575, 445, 3520, 10294], 40.05687999999999, 154, 5, 'Failure']"
3941,131,7950001,"[[3941, 131], 13832.12171, 21, 2, 'Failure']","[[3941, 131], 13832.12171, 21, 2, 'Failure']","[[3941, 84, 137, 131], 739.47058, 111, 4, 'Failure']","[[3941, 131], 13832.12171, 21, 2, 'Failure']","[[3941, 131], 13832.12171, 21, 2, 'Failure']","[[3941, 131], 13832.12171, 21, 2, 'Failure']"
131,2877,12863167,"[[131, 10113, 2877], 13.86317, 80, 3, 'Failure']","[[131, 2877], 64317.835, 40, 2, 'Failure']","[[131, 137, 2877], 13.86317, 90, 3, 'Failure']","[[131, 64, 175, 2877], 723.58806, 98, 4, 'Failure']","[[131, 64, 175, 2877], 723.58806, 98, 4, 'Failure']","[[131, 64, 175, 2877], 723.58806, 98, 4, 'Failure']"
445,600,1431376,"[[445, 1659, 600], 2.43138, 80, 3, 'Success']","[[445, 6767, 600], 9.156880000000001, 58, 3, 'Failure']","[[445, 12148, 12325, 600], 2.43138, 108, 4, 'Failure']","[[445, 6184, 600], 10.08826, 80, 3, 'Success']","[[445, 6184, 600], 10.08826, 80, 3, 'Success']","[[445, 321, 6184, 600], 12.51965, 120, 4, 'Failure']"
