Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
12124,10505,534,"[[12124, 609, 3255, 53, 10505], 10.18319, 160, 5, 'Success']","[[12124, 609, 2425, 53, 10505], 10.118560000000002, 160, 5, 'Success']","[[12124, 609, 4682, 1139, 2561, 10505], 2.0620700000000003, 194, 6, 'Success']","[[12124, 609, 2537, 1139, 2561, 10505], 2.0181999999999998, 200, 6, 'Success']","[[12124, 609, 2537, 1139, 2561, 10505], 2.0181999999999998, 200, 6, 'Success']","[[12124, 609, 19, 215, 137, 12325, 36, 1139, 2561, 10505], 2.00269, 374, 10, 'Success']"
8121,12532,10352,"[[8121, 305, 18, 56, 11928, 12532], 25.77321, 304, 6, 'Failure']","[[8121, 1009, 167, 56, 11928, 12532], 25.15709, 190, 6, 'Failure']","[[8121, 93, 233, 12325, 29, 56, 11928, 12532], 25.108069999999998, 268, 8, 'Failure']","[[8121, 93, 18, 56, 11928, 12532], 25.8902, 304, 6, 'Failure']","[[8121, 93, 18, 56, 11928, 12532], 25.8902, 304, 6, 'Failure']","[[8121, 93, 9550, 1981, 12325, 175, 56, 11928, 12532], 24.89019, 292, 9, 'Failure']"
8247,5438,2373,"[[8247, 609, 6079, 5439, 5438], 1.45563, 160, 5, 'Success']","[[8247, 609, 6079, 5439, 5438], 1.45563, 160, 5, 'Failure']","[[8247, 5899, 12325, 855, 5438], 1.47934, 258, 5, 'Success']","[[8247, 609, 6079, 5439, 5438], 1.45563, 160, 5, 'Failure']","[[8247, 609, 6079, 5439, 5438], 1.45563, 160, 5, 'Failure']","[[8247, 5899, 12325, 4482, 999, 4506, 5439, 5438], 1.22305, 378, 8, 'Failure']"
6869,1106,8572,"[[6869, 7, 2, 1106], 2.7230600000000003, 88, 4, 'Failure']","[[6869, 18, 1106], 2.01714, 80, 3, 'Success']","[[6869, 18, 1106], 2.01714, 80, 3, 'Failure']","[[6869, 18, 1106], 2.01714, 80, 3, 'Failure']","[[6869, 18, 1106], 2.01714, 80, 3, 'Failure']","[[6869, 21, 2602, 2, 1106], 2.8753399999999996, 116, 5, 'Failure']"
1047,453,4604,"[[1047, 1139, 3781, 2, 453], 1.93926, 138, 5, 'Success']","[[1047, 600, 453], 13.816619999999999, 80, 3, 'Success']","[[1047, 600, 6079, 21, 453], 1.0276399999999999, 160, 5, 'Success']","[[1047, 2441, 21, 453], 3.01382, 120, 4, 'Failure']","[[1047, 2441, 21, 453], 3.01382, 120, 4, 'Failure']","[[1047, 600, 2654, 2, 453], 0.48340999999999995, 138, 5, 'Success']"
1023,6869,17274,"[[1023, 600, 18, 6869], 53.85965, 120, 4, 'Success']","[[1023, 600, 18, 6869], 53.85965, 120, 4, 'Success']","[[1023, 600, 6010, 18, 6869], 2.08638, 160, 5, 'Failure']","[[1023, 600, 4749, 21, 6869], 2.4318799999999996, 160, 5, 'Failure']","[[1023, 600, 4749, 21, 6869], 2.4318799999999996, 160, 5, 'Failure']","[[1023, 600, 4749, 21, 6869], 2.4318799999999996, 160, 5, 'Failure']"
3565,8121,28098,"[[3565, 32, 93, 8121], 16.530230000000003, 224, 4, 'Success']","[[3565, 32, 93, 8121], 16.530230000000003, 224, 4, 'Success']","[[3565, 3134, 6722, 12325, 10781, 8121], 2.0562, 194, 6, 'Failure']","[[3565, 3134, 445, 10781, 8121], 3.75868, 160, 5, 'Failure']","[[3565, 3134, 445, 10781, 8121], 3.75868, 160, 5, 'Failure']","[[3565, 3134, 6722, 12325, 10781, 8121], 2.0562, 194, 6, 'Failure']"
12225,6308,11625,"[[12225, 77, 71, 6308], 5.01729, 114, 4, 'Success']","[[12225, 77, 71, 6308], 5.01729, 114, 4, 'Success']","[[12225, 77, 4289, 26, 994, 6308], 2.37301, 182, 6, 'Success']","[[12225, 77, 71, 6308], 5.01729, 114, 4, 'Success']","[[12225, 77, 71, 6308], 5.01729, 114, 4, 'Success']","[[12225, 11645, 8702, 12325, 6722, 18, 6308], 2.8835699999999997, 234, 7, 'Success']"
8670,2663,29332,"[[8670, 244, 12325, 1983, 2663], 8.338439999999999, 154, 5, 'Failure']","[[8670, 244, 12325, 1983, 2663], 8.338439999999999, 154, 5, 'Failure']","[[8670, 1446, 2152, 2011, 5664, 2663], 5.14667, 200, 6, 'Failure']","[[8670, 3437, 1865, 1983, 2663], 8.36878, 160, 5, 'Failure']","[[8670, 3437, 1865, 1983, 2663], 8.36878, 160, 5, 'Failure']","[[8670, 3437, 1865, 1983, 2663], 8.36878, 160, 5, 'Failure']"
3884,1152,7440,"[[3884, 21, 1566, 207, 1152], 2.5656799999999995, 150, 5, 'Success']","[[3884, 21, 1566, 207, 1152], 2.5656799999999995, 150, 5, 'Success']","[[3884, 21, 24, 11844, 207, 1152], 2.5815599999999996, 292, 6, 'Failure']","[[3884, 21, 345, 320, 1152], 3.17676, 154, 5, 'Success']","[[3884, 21, 345, 320, 1152], 3.17676, 154, 5, 'Failure']","[[3884, 21, 12634, 6764, 3297, 10113, 12325, 29, 570, 320, 1152], 3.0530799999999996, 368, 11, 'Failure']"
11327,1361,12164,"[[11327, 1139, 3781, 609, 1361], 1.0973, 160, 5, 'Success']","[[11327, 21, 1361], 2.02433, 80, 3, 'Failure']","[[11327, 21, 1361], 2.02433, 80, 3, 'Failure']","[[11327, 21, 1361], 2.02433, 80, 3, 'Failure']","[[11327, 21, 1361], 2.02433, 80, 3, 'Failure']","[[11327, 1139, 6324, 3297, 10113, 609, 1361], 1.0739699999999999, 240, 7, 'Success']"
10059,10227,32024,"[[10059, 612, 10227], 2.06405, 80, 3, 'Success']","[[10059, 612, 10227], 2.06405, 80, 3, 'Success']","[[10059, 612, 10227], 2.06405, 80, 3, 'Success']","[[10059, 612, 10227], 2.06405, 80, 3, 'Success']","[[10059, 612, 10227], 2.06405, 80, 3, 'Success']","[[10059, 612, 10227], 2.06405, 80, 3, 'Success']"
3252,10431,56983,"[[3252, 18, 1383, 10431], 62.89214, 120, 4, 'Failure']","[[3252, 18, 10431], 4.90618, 80, 3, 'Failure']","[[3252, 18, 10431], 4.90618, 80, 3, 'Failure']","[[3252, 45, 48, 1383, 10431], 71.54281, 160, 5, 'Failure']","[[3252, 45, 48, 1383, 10431], 71.54281, 160, 5, 'Failure']","[[3252, 45, 137, 12325, 6722, 167, 12823, 149, 5307, 1383, 10431], 67.11031, 508, 11, 'Success']"
10160,9861,15399,"[[10160, 18, 6193, 3456, 9861], 4.8162, 160, 5, 'Success']","[[10160, 29, 167, 9861], 1.0616, 110, 4, 'Failure']","[[10160, 29, 167, 9861], 1.0616, 110, 4, 'Failure']","[[10160, 29, 167, 9861], 1.0616, 110, 4, 'Failure']","[[10160, 29, 167, 9861], 1.0616, 110, 4, 'Failure']","[[10160, 29, 167, 9861], 1.0616, 110, 4, 'Failure']"
