Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
2597,12903,143014,"[[2597, 5101, 21, 12903], 145.30132, 302, 4, 'Failure']","[[2597, 5101, 21, 12903], 145.30132, 302, 4, 'Failure']","[[2597, 5101, 21, 12903], 145.30132, 302, 4, 'Failure']","[[2597, 886, 8688, 12903], 156.90015, 302, 4, 'Failure']","[[2597, 886, 8688, 12903], 156.90015, 302, 4, 'Failure']","[[2597, 886, 8688, 12903], 156.90015, 302, 4, 'Failure']"
634,11200,3946,"[[634, 459, 8237, 11200], 10.95591, 120, 4, 'Failure']","[[634, 124, 10449, 11200], 10.85967, 120, 4, 'Failure']","[[634, 8411, 12325, 10339, 10449, 11200], 10.78066, 182, 6, 'Failure']","[[634, 459, 8237, 11200], 10.95591, 120, 4, 'Failure']","[[634, 459, 8237, 11200], 10.95591, 120, 4, 'Failure']","[[634, 1579, 8260, 167, 11654, 10503, 10552, 11200], 10.15641, 270, 8, 'Failure']"
18,12295,44687,"[[18, 1983, 12295], 9.08836, 80, 3, 'Success']","[[18, 1983, 12295], 9.08836, 80, 3, 'Failure']","[[18, 10113, 5916, 12295], 1.4915599999999998, 120, 4, 'Success']","[[18, 10113, 5916, 12295], 1.4915599999999998, 120, 4, 'Failure']","[[18, 10113, 5916, 12295], 1.4915599999999998, 120, 4, 'Failure']","[[18, 10113, 5916, 12295], 1.4915599999999998, 120, 4, 'Failure']"
3941,9536,20126,"[[3941, 6020, 609, 9536], 211.06466, 101, 4, 'Success']","[[3941, 32, 108, 9536], 133.20433, 185, 4, 'Failure']","[[3941, 445, 2706, 2863, 9536], 123.1692, 141, 5, 'Failure']","[[3941, 445, 10924, 21, 9536], 124.19194999999999, 141, 5, 'Success']","[[3941, 445, 10924, 21, 9536], 124.19194999999999, 141, 5, 'Failure']","[[3941, 445, 1659, 149, 9515, 21, 9536], 123.19038, 325, 7, 'Failure']"
21,9512,107852,"[[21, 2851, 8688, 9512], 11.815550000000002, 120, 4, 'Failure']","[[21, 26, 8688, 9512], 12.27631, 114, 4, 'Success']","[[21, 26, 8688, 9512], 12.27631, 114, 4, 'Failure']","[[21, 967, 8688, 9512], 21.493859999999998, 120, 4, 'Failure']","[[21, 967, 8688, 9512], 21.493859999999998, 120, 4, 'Failure']","[[21, 12720, 612, 8688, 9512], 12.923410000000002, 160, 5, 'Failure']"
84,6809,171542,"[[84, 32, 6809], 87.77108999999999, 184, 3, 'Success']","[[84, 32, 6809], 87.77108999999999, 184, 3, 'Failure']","[[84, 12325, 167, 6809], 1.34308, 104, 4, 'Failure']","[[84, 32, 6809], 87.77108999999999, 184, 3, 'Failure']","[[84, 32, 6809], 87.77108999999999, 184, 3, 'Failure']","[[84, 32, 6809], 87.77108999999999, 184, 3, 'Failure']"
445,11887,2129,"[[445, 855, 11887], 1.42793, 80, 3, 'Success']","[[445, 855, 11887], 1.42793, 80, 3, 'Success']","[[445, 48, 11887], 1.42582, 184, 3, 'Success']","[[445, 48, 11887], 1.42582, 184, 3, 'Success']","[[445, 48, 11887], 1.42582, 184, 3, 'Success']","[[445, 3642, 167, 11887], 1.00426, 110, 4, 'Success']"
167,12165,39283,"[[167, 174, 12165], 35.32384, 70, 3, 'Failure']","[[167, 174, 12165], 35.32384, 70, 3, 'Failure']","[[167, 6020, 320, 12165], 1.07856, 110, 4, 'Failure']","[[167, 148, 320, 12165], 3.3142700000000005, 120, 4, 'Failure']","[[167, 148, 320, 12165], 3.3142700000000005, 120, 4, 'Failure']","[[167, 6722, 12325, 29, 570, 320, 12165], 1.15713, 214, 7, 'Failure']"
50,12124,115,"[[50, 1969, 609, 12124], 18.06223, 120, 4, 'Success']","[[50, 10113, 609, 12124], 2.26783, 120, 4, 'Success']","[[50, 233, 1104, 609, 12124], 2.28233, 148, 5, 'Failure']","[[50, 10113, 609, 12124], 2.26783, 120, 4, 'Failure']","[[50, 10113, 609, 12124], 2.26783, 120, 4, 'Failure']","[[50, 63, 609, 12124], 2.26783, 98, 4, 'Failure']"
10294,5657,80674,"[[10294, 1875, 1139, 5657], 243.18681999999998, 224, 4, 'Success']","[[10294, 1875, 1139, 5657], 243.18681999999998, 224, 4, 'Failure']","[[10294, 1875, 1139, 5657], 243.18681999999998, 224, 4, 'Failure']","[[10294, 21, 4302, 5657], 251.19752, 224, 4, 'Failure']","[[10294, 21, 4302, 5657], 251.19752, 224, 4, 'Failure']","[[10294, 2223, 131, 137, 12325, 3093, 12157, 4302, 5657], 251.764, 428, 9, 'Failure']"
233,7045,31498,"[[233, 73, 7045], 192.28304, 74, 3, 'Success']","[[233, 21, 7045], 10.9445, 74, 3, 'Success']","[[233, 6090, 21, 7045], 2.1260000000000003, 114, 4, 'Failure']","[[233, 21, 7045], 10.9445, 74, 3, 'Failure']","[[233, 21, 7045], 10.9445, 74, 3, 'Failure']","[[233, 6876, 167, 4482, 149, 9515, 21, 7045], 1.3475000000000001, 368, 8, 'Failure']"
293,6161,57130,"[[293, 6676, 21, 6161], 1.17139, 120, 4, 'Failure']","[[293, 6676, 21, 6161], 1.17139, 120, 4, 'Failure']","[[293, 6676, 21, 6161], 1.17139, 120, 4, 'Failure']","[[293, 6676, 21, 6161], 1.17139, 120, 4, 'Failure']","[[293, 6676, 21, 6161], 1.17139, 120, 4, 'Failure']","[[293, 167, 3919, 21, 6161], 2.4853999999999994, 144, 5, 'Failure']"
12325,6308,130727,"[[12325, 1573, 18, 6308], 1.13073, 114, 4, 'Success']","[[12325, 994, 6308], 10000.30727, 74, 3, 'Failure']","[[12325, 4289, 18, 6308], 1.26246, 108, 4, 'Failure']","[[12325, 10113, 18, 6308], 1.13073, 114, 4, 'Failure']","[[12325, 10113, 18, 6308], 1.13073, 114, 4, 'Failure']","[[12325, 6722, 18, 6308], 1.13073, 114, 4, 'Failure']"
383,2212,11749,"[[383, 148, 320, 2212], 2.99883, 120, 4, 'Failure']","[[383, 148, 320, 2212], 2.99883, 120, 4, 'Failure']","[[383, 15, 5, 28, 2212], 2.78906, 282, 5, 'Failure']","[[383, 11321, 314, 4896, 2212], 1.61164, 264, 5, 'Success']","[[383, 11321, 314, 4896, 2212], 1.61164, 264, 5, 'Success']","[[383, 15, 251, 600, 2654, 5199, 7011, 4896, 2212], 1.1406999999999998, 320, 9, 'Success']"
